Time (s),T_outer (C),T_inner (C),T_ave (C)
160.91,180,180.2,180.01
330.3,180,184.05,180.42
450.3,180,188.16,180.98
630.3,180.01,192.55,181.96
748.53,180.02,192.76,182.29
868.53,180.05,199.02,183.19
1048.5,180.12,202.82,184.38
1168.5,180.19,203.43,184.95
1348.5,180.36,207.85,186.17
1464.2,180.5,207.5,186.63
1584.2,180.67,212.24,187.53
1764.2,180.99,211.97,188.37
1884.2,181.24,214.79,189.12
2064.2,181.67,221.86,190.8
2184.2,181.98,220.66,191.37
2304.2,182.32,224.59,192.3
2484.2,182.88,230.88,194
2604.2,183.28,232.33,194.97
2784.2,183.94,234.47,196.27
2904.2,184.41,239.14,197.49
3024.2,184.91,239.96,198.46
3204.2,185.72,244.21,200.08
3324.2,186.28,248.31,201.37
3504.2,187.19,248.14,202.68
3624.2,187.82,253.6,204.05
3744.2,188.48,255.24,205.22
3924.2,189.52,257.36,206.86
4044.2,190.25,258.67,207.91
4224.2,191.37,265.14,210
4344.2,192.14,264.44,210.93
4464.2,192.93,267.58,212.12
4644.2,194.15,273.14,214.19
4764.2,194.99,273.04,215.25
4944.2,196.28,280.73,217.55
5064.2,197.17,282.5,218.9
5184.2,198.07,284.88,220.26
5364.2,199.47,287.73,222.24
5484.2,200.44,290.6,223.66
5664.2,201.92,291.82,225.49
5784.2,202.93,294.37,226.85
5904.2,203.97,294.35,228
6084.2,205.55,300.82,230.31
6204.2,206.63,300.72,231.53
6384.2,208.26,307.49,233.95
6504.2,209.35,307.29,235.17
6624.2,210.45,309.63,236.52
6804.2,212.12,315.39,238.86
6924.2,213.26,318.38,240.44
7104.2,214.98,321.45,242.65
7224.2,216.15,325.5,244.36
7344.2,217.34,323.1,245.53
7524.2,219.15,327.28,247.68
7644.2,220.38,331.94,249.39
7824.2,222.24,335.21,251.82
7944.2,223.5,334.99,253.15
8064.2,224.78,337.33,254.63
8244.2,226.72,343.07,257.13
8364.2,228.03,349.13,259.12
8544.2,229.99,350.94,261.63
8664.2,231.3,349.56,262.87
8784.2,232.62,352.68,264.4
8964.2,234.62,357.49,266.87
9084.2,235.98,360.54,268.57
9264.2,238.03,363.25,270.97
9384.2,239.41,365.32,272.59
9504.2,240.8,366.1,274.08
9684.2,242.91,374.52,276.99
9804.2,244.33,376.64,278.78
9984.2,246.48,376.96,281.07
10104,247.93,379.99,282.78
10224,249.39,382.39,284.49
10404,251.61,387.21,287.22
10524,253.1,387.75,288.82
10704,255.37,394.89,291.77
10824,256.86,397.5,293.6
10944,258.35,400.71,295.44
11124,260.59,402.37,297.95
11244,262.1,404.43,299.65
11424,264.39,404.42,301.88
11544,265.93,407.42,303.55
11664,267.47,413.03,305.54
11844,269.81,416.44,308.28
11964,271.38,420.86,310.29
12144,273.75,421.76,312.88
12264,275.34,422.17,314.47
12384,276.93,424.53,316.19
12564,279.35,430.77,319.09
12684,280.97,435.14,321.16
12864,283.42,436.09,323.8
12984,285.07,437.99,325.59
13104,286.72,437.96,327.21
13284,289.19,443.44,329.99
13404,290.8,448.53,332.05
13584,293.22,450.13,334.69
13704,294.85,453.66,336.62
13824,296.48,455.27,338.43
14004,298.94,457.61,341.04
14124,300.59,462.02,343.04
14304,303.08,464.18,345.75
14400,304.41,466.73,347.28
