Time (s),T_outer (C),T_inner (C),T_ave (C)
170,300.0,304.56,300.61
320,300.0,308.66,301.37
470,300.0,312.77,302.25
620,300.01,316.89,303.24
720,300.03,319.64,303.94
870,300.07,323.76,305.05
1020,300.13,327.89,306.23
1170,300.24,332.02,307.47
1320,300.38,336.15,308.77
1470,300.56,340.28,310.13
1620,300.8,344.41,311.54
1770,301.09,348.55,312.99
1920,301.43,349.49,314.1
2020,301.68,349.51,314.68
2170,302.11,349.54,315.46
2320,302.59,349.56,316.17
2470,303.11,349.58,316.84
2620,303.67,349.59,317.47
2770,304.26,349.6,318.07
2920,304.88,349.61,318.65
3070,305.51,349.62,319.21
3170,305.93,349.63,319.57
3320,306.58,349.63,320.11
3470,307.22,349.64,320.63
3620,307.87,349.65,321.14
3770,308.52,349.65,321.64
3920,309.16,349.66,322.13
4070,309.79,349.67,322.6
4220,310.42,349.67,323.07
4320,310.84,349.68,323.38
4470,311.46,349.68,323.84
4620,312.07,349.69,324.28
4770,312.67,349.69,324.72
4920,313.26,349.7,325.15
5070,313.85,349.7,325.58
5220,314.42,349.71,325.99
5370,314.99,349.71,326.4
5520,315.55,349.72,326.8
5620,315.92,349.72,327.07
5770,316.46,349.72,327.46
5920,317.0,349.73,327.84
6070,317.53,349.73,328.22
6220,318.04,349.74,328.59
6370,318.56,349.74,328.95
6520,319.06,349.75,329.31
6670,319.55,349.75,329.66
6770,319.88,349.75,329.89
6920,320.36,349.76,330.23
7070,320.84,349.76,330.57
7220,321.3,349.24,330.84
7370,321.76,345.21,330.61
7520,322.21,341.11,330.17
7670,322.65,337.01,329.6
7820,323.08,332.89,328.93
7920,323.36,330.15,328.43
8070,323.74,326.03,327.62
8220,324.1,321.9,326.73
8370,324.41,317.78,325.78
8520,324.68,313.66,324.76
8670,324.9,309.53,323.69
8820,325.06,305.4,322.56
8970,325.16,301.27,321.37
9120,325.21,300.33,320.53
9220,325.21,300.3,320.12
9370,325.16,300.28,319.6
9520,325.05,300.26,319.14
9670,324.89,300.25,318.73
9820,324.68,300.24,318.34
9970,324.44,300.23,317.98
10120,324.17,300.22,317.64
10270,323.88,300.21,317.31
10370,323.67,300.21,317.1
10520,323.36,300.21,316.79
10670,323.03,300.2,316.49
10820,322.7,300.2,316.2
10970,322.37,300.19,315.92
11120,322.03,300.19,315.64
11270,321.7,300.19,315.37
11420,321.37,300.18,315.11
11520,321.14,300.18,314.93
11670,320.81,300.18,314.68
11820,320.49,300.17,314.43
11970,320.17,300.17,314.18
12120,319.85,300.17,313.94
12270,319.53,300.16,313.7
12420,319.22,300.16,313.47
12570,318.92,300.16,313.24
12720,318.62,300.16,313.01
12820,318.42,300.16,312.86
12970,318.12,300.15,312.65
13120,317.84,300.15,312.43
13270,317.55,300.15,312.22
13420,317.27,300.15,312.01
13570,316.99,300.14,311.81
13720,316.72,300.14,311.61
13870,316.45,300.14,311.41
13970,316.28,300.14,311.28
14120,316.02,300.13,311.09
14270,315.76,300.13,310.9
14400,315.54,300.13,310.74
