Time (s),T_outer (C),T_inner (C),T_ave (C)
170,150.0,154.55,150.62
320,150.0,158.66,151.4
470,150.01,162.77,152.31
620,150.03,166.89,153.32
720,150.06,169.63,154.04
870,150.13,173.76,155.18
1020,150.24,177.88,156.39
1170,150.41,182.01,157.67
1320,150.63,186.14,159.01
1470,150.91,190.27,160.4
1620,151.25,194.4,161.85
1770,151.66,198.53,163.36
1920,152.13,199.47,164.51
2020,152.49,199.5,165.11
2170,153.06,199.53,165.92
2320,153.7,199.55,166.66
2470,154.38,199.56,167.36
2620,155.09,199.58,168.01
2770,155.83,199.59,168.65
2920,156.59,199.6,169.25
3070,157.35,199.61,169.84
3170,157.86,199.62,170.23
3320,158.63,199.63,170.79
3470,159.39,199.63,171.34
3620,160.14,199.64,171.87
3770,160.88,199.65,172.4
3920,161.62,199.66,172.91
4070,162.34,199.66,173.41
4220,163.05,199.67,173.9
4320,163.52,199.67,174.22
4470,164.21,199.68,174.7
4620,164.89,199.69,175.17
4770,165.56,199.69,175.62
4920,166.22,199.7,176.07
5070,166.86,199.7,176.51
5220,167.49,199.71,176.95
5370,168.11,199.71,177.37
5520,168.72,199.72,177.79
5620,169.12,199.72,178.06
5770,169.71,199.73,178.47
5920,170.28,199.73,178.86
6070,170.85,199.74,179.25
6220,171.41,199.74,179.63
6370,171.95,199.75,180.01
6520,172.49,199.75,180.38
6670,173.01,199.76,180.74
6770,173.36,199.76,180.97
6920,173.87,199.77,181.32
7070,174.36,199.77,181.67
7220,174.85,199.26,181.95
7370,175.33,195.23,181.71
7520,175.8,191.13,181.26
7670,176.26,187.02,180.67
7820,176.69,182.91,179.97
7920,176.96,180.17,179.46
8070,177.33,176.05,178.62
8220,177.65,171.93,177.71
8370,177.92,167.81,176.72
8520,178.12,163.68,175.67
8670,178.25,159.56,174.56
8820,178.31,155.43,173.38
8970,178.31,151.3,172.15
9120,178.23,150.36,171.27
9220,178.13,150.34,170.84
9370,177.93,150.31,170.29
9520,177.67,150.29,169.8
9670,177.35,150.28,169.36
9820,176.99,150.27,168.94
9970,176.59,150.26,168.55
10120,176.17,150.25,168.18
10270,175.74,150.24,167.82
10370,175.45,150.24,167.59
10520,175.0,150.23,167.25
10670,174.56,150.23,166.92
10820,174.11,150.22,166.6
10970,173.67,150.22,166.29
11120,173.23,150.21,165.99
11270,172.79,150.21,165.69
11420,172.37,150.2,165.4
11520,172.08,150.2,165.21
11670,171.67,150.2,164.93
11820,171.26,150.19,164.65
11970,170.85,150.19,164.38
12120,170.46,150.19,164.11
12270,170.07,150.18,163.85
12420,169.69,150.18,163.6
12570,169.31,150.18,163.35
12720,168.94,150.17,163.1
12820,168.7,150.17,162.94
12970,168.34,150.17,162.7
13120,167.99,150.16,162.47
13270,167.65,150.16,162.24
13420,167.32,150.16,162.01
13570,166.98,150.15,161.79
13720,166.66,150.15,161.58
13870,166.34,150.15,161.36
13970,166.13,150.15,161.22
14120,165.83,150.14,161.02
14270,165.52,150.14,160.81
14400,165.27,150.14,160.64
