Time (s),T_outer (C),T_inner (C),T_ave (C)
161.76,200.13,200.37,200.15
341.76,200.13,200.62,200.19
461.76,200.13,200.92,200.23
581.76,200.13,201.31,200.3
761.76,200.13,201.75,200.38
881.76,200.13,202.31,200.49
1061.8,200.14,202.91,200.61
1181.8,200.15,203.65,200.76
1301.8,200.16,204.59,200.95
1481.8,200.17,205.61,201.17
1601.8,200.2,206.89,201.44
1781.8,200.23,208.37,201.76
1901.8,200.27,210.07,202.12
2021.8,200.32,212.16,202.59
2201.8,200.38,214.49,203.11
2321.8,200.46,217.44,203.76
2501.8,200.55,220.56,204.47
2621.8,200.66,224.08,205.3
2741.8,200.8,228.59,206.34
2921.8,200.97,233.3,207.45
3041.8,201.17,238.89,208.8
3221.8,201.41,244.79,210.26
3341.8,201.68,251.35,211.84
3461.8,202.02,258.9,213.75
3641.8,202.4,266.43,215.73
3761.8,202.87,275.17,218.06
3941.8,203.37,283.63,220.43
4061.8,203.95,292.33,222.93
4181.8,204.65,301.8,225.73
4361.8,205.4,310.58,228.5
4481.8,206.3,319.83,231.58
4661.8,207.24,328.25,234.55
4781.8,208.28,336.21,237.53
4901.8,209.51,344.18,240.69
5081.8,210.75,351.14,243.67
5201.8,212.2,358.0,246.85
5381.8,213.66,363.61,249.77
5501.8,215.21,368.74,252.66
5621.8,216.97,373.68,255.69
5801.8,218.72,377.64,258.45
5921.8,220.65,381.38,261.25
6101.8,222.53,384.43,263.76
6221.8,224.46,387.1,266.21
6341.8,226.6,389.44,268.76
6521.8,228.64,391.36,271.08
6641.8,230.87,393.14,273.49
6821.8,232.98,394.53,275.68
6941.8,235.12,395.7,277.8
7061.8,237.44,396.78,280.02
7241.8,239.62,397.62,282.04
7361.8,241.96,396.78,284.01
7541.8,244.15,395.82,285.72
7661.8,246.34,394.71,287.33
7781.8,248.69,393.28,288.95
7961.8,250.86,391.65,290.36
8081.8,253.17,389.64,291.77
8261.8,255.3,387.49,292.98
8381.8,257.41,384.88,294.07
8501.8,259.62,381.65,295.1
8681.8,261.65,378.24,295.93
8801.8,263.78,374.07,296.66
8981.8,265.65,369.47,297.18
9101.8,267.43,364.39,297.51
9221.8,269.28,358.37,297.67
9401.8,270.96,352.03,297.61
9521.8,272.69,344.59,297.32
9701.8,274.24,337.17,296.86
9821.8,275.72,329.29,296.19
9941.8,277.21,320.29,295.26
10122.0,278.51,311.66,294.2
10242.0,279.8,302.26,292.87
10422.0,280.92,293.43,291.48
10542.0,281.93,284.76,289.96
10662.0,282.9,275.72,288.19
10842.0,283.68,267.55,286.45
10962.0,284.39,259.46,284.56
11142.0,284.93,252.43,282.76
11262.0,285.35,245.86,280.95
11382.0,285.67,239.51,279.04
11562.0,285.83,234.33,277.25
11682.0,285.88,229.29,275.37
11862.0,285.81,225.06,273.68
11982.0,285.62,221.5,272.07
12102.0,285.3,218.14,270.39
12282.0,284.91,215.38,268.9
12402.0,284.39,212.85,267.37
12582.0,283.81,210.9,266.0
12702.0,283.17,209.18,264.69
12822.0,282.4,207.6,263.34
13002.0,281.63,206.37,262.14
13122.0,280.75,205.27,260.9
13302.0,279.89,204.38,259.79
13422.0,278.99,203.62,258.72
13542.0,278.0,202.96,257.61
13722.0,277.05,202.43,256.62
13842.0,276.01,201.94,255.58
14022.0,275.02,201.56,254.64
14142.0,274.03,201.25,253.73
14262.0,272.95,200.97,252.78
14400.0,271.98,200.74,251.94
