Time (s),T_outer (C),T_inner (C),T_ave (C)
146.47,22.74,23.103,22.775
326.47,22.74,23.503,22.832
446.47,22.74,23.964,22.911
626.47,22.742,24.555,23.022
746.47,22.745,25.245,23.155
866.47,22.753,26.105,23.332
1046.5,22.765,27.032,23.533
1166.5,22.784,28.184,23.781
1346.5,22.814,29.65,24.103
1466.5,22.852,31.236,24.462
1586.5,22.908,33.228,24.927
1766.5,22.975,35.546,25.451
1886.5,23.06,38.205,26.068
2066.5,23.174,41.49,26.853
2186.5,23.307,45.184,27.731
2306.5,23.483,49.854,28.84
2486.5,23.683,54.838,30.052
2606.5,23.925,60.5,31.468
2786.5,24.238,67.807,33.253
2906.5,24.589,75.516,35.176
3026.5,25.039,84.752,37.549
3206.5,25.539,94.569,40.104
3326.5,26.128,105.67,43.0
3506.5,26.874,118.61,46.49
3626.5,27.69,131.65,50.139
3746.5,28.713,147.13,54.498
3926.5,29.823,162.38,58.901
4046.5,31.098,178.21,63.659
4226.5,32.668,195.84,69.175
4346.5,34.337,212.59,74.52
4466.5,36.36,230.46,80.579
4646.5,38.478,247.05,86.446
4766.5,40.824,262.94,92.355
4946.5,43.597,279.19,98.885
5066.5,46.426,293.65,104.98
5186.5,49.711,308.02,111.44
5366.5,53.006,319.99,117.49
5486.5,56.51,331.04,123.52
5666.5,60.483,341.86,129.67
5786.5,64.379,350.57,135.32
5906.5,68.728,358.78,141.27
6086.5,72.932,365.59,146.73
6206.5,77.261,371.6,152.05
6386.5,82.024,376.91,157.61
6506.5,86.566,381.35,162.43
6626.5,91.49,385.41,167.45
6806.5,96.115,388.59,172.01
6926.5,100.76,391.27,176.48
7106.5,105.75,393.76,181.14
7226.5,110.42,395.69,185.38
7346.5,115.42,393.74,189.5
7526.5,120.08,391.51,193.05
7646.5,124.72,388.95,196.37
7826.5,129.56,385.71,199.64
7946.5,133.87,381.98,202.36
8066.5,138.4,377.39,205.01
8246.5,142.56,372.53,207.25
8366.5,146.64,366.65,209.22
8546.5,150.93,359.43,211.04
8666.5,154.82,351.84,212.44
8786.5,158.88,342.63,213.59
8966.5,162.37,332.57,214.32
9086.5,165.74,321.61,214.67
9266.5,169.23,308.77,214.62
9386.5,172.34,295.44,214.14
9506.5,175.47,280.06,213.18
9686.5,178.24,264.92,211.88
9806.5,180.83,249.08,210.16
9986.5,183.39,231.41,207.9
10106.0,185.59,214.75,205.44
10226.0,187.71,196.87,202.42
10406.0,189.46,180.42,199.34
10526.0,190.98,164.58,196.07
10706.0,192.32,148.31,192.3
10826.0,193.33,133.85,188.71
10946.0,194.12,119.83,184.83
11126.0,194.58,107.8,181.06
11246.0,194.78,96.673,177.36
11426.0,194.71,86.073,173.5
11546.0,194.39,77.5,169.99
11666.0,193.77,69.276,166.24
11846.0,192.96,62.419,162.85
11966.0,191.92,56.681,159.61
12146.0,190.6,51.321,156.27
12266.0,189.17,46.936,153.28
12386.0,187.47,42.912,150.22
12566.0,185.74,39.854,147.49
12686.0,183.89,37.156,144.85
12866.0,181.8,34.665,142.14
12986.0,179.76,32.76,139.71
13106.0,177.46,31.044,137.18
13286.0,175.23,29.654,134.85
13406.0,172.95,28.464,132.59
13586.0,170.46,27.44,130.25
13706.0,168.11,26.614,128.13
13826.0,165.58,25.854,125.92
14006.0,163.22,25.271,123.92
14126.0,160.87,24.783,121.97
14306.0,158.35,24.329,119.94
14400.0,156.09,23.975,118.14
