Time (s),T_outer (C),T_inner (C),T_ave (C)
153.91,205.53,206.28,205.6
293.91,205.53,207.11,205.71
433.91,205.53,208.02,205.86
583.91,205.53,209.05,206.05
723.91,205.53,210.31,206.28
873.91,205.54,211.8,206.58
1013.9,205.56,213.26,206.9
1153.9,205.58,214.48,207.23
1303.9,205.62,215.86,207.6
1443.9,205.66,217.26,207.98
1593.9,205.73,218.97,208.44
1733.9,205.81,220.61,208.89
1873.9,205.9,222.24,209.38
2023.9,206.02,224.01,209.93
2163.9,206.15,225.87,210.48
2313.9,206.32,227.7,211.1
2453.9,206.49,229.21,211.67
2593.9,206.69,230.5,212.24
2743.9,206.92,231.87,212.84
2883.9,207.16,233.08,213.41
3033.9,207.44,234.3,214.02
3173.9,207.73,235.3,214.57
3313.9,208.03,235.98,215.1
3463.9,208.38,236.74,215.64
3603.9,208.72,237.65,216.17
3753.9,209.1,238.59,216.73
3893.9,209.47,239.3,217.26
4033.9,209.86,239.97,217.77
4183.9,210.28,240.8,218.32
4323.9,210.69,241.57,218.84
4473.9,211.13,242.42,219.41
4613.9,211.55,243.26,219.94
4753.9,211.98,244.13,220.49
4903.9,212.45,244.88,221.07
5043.9,212.9,245.53,221.6
5193.9,213.38,246.26,222.17
5333.9,213.83,247.07,222.71
5473.9,214.3,247.72,223.25
5623.9,214.8,248.28,223.81
5763.9,215.27,248.87,224.34
5913.9,215.78,249.6,224.9
6053.9,216.26,250.29,225.44
6193.9,216.75,250.96,225.97
6343.9,217.26,251.57,226.52
6483.9,217.75,252.17,227.03
6633.9,218.27,252.84,227.59
6773.9,218.75,253.46,228.11
6913.9,219.24,254.05,228.63
7063.9,219.77,254.62,229.19
7203.9,220.26,255.08,229.69
7353.9,220.79,255.47,230.22
7493.9,221.29,255.91,230.72
7633.9,221.79,256.45,231.21
7783.9,222.32,257.27,231.78
7923.9,222.82,257.88,232.3
8073.9,223.36,258.36,232.85
8213.9,223.86,258.66,233.34
8353.9,224.36,259.01,233.83
8503.9,224.9,259.56,234.35
8643.9,225.4,260.16,234.86
8793.9,225.94,260.87,235.42
8933.9,226.44,261.51,235.94
9073.9,226.95,262.1,236.46
9223.9,227.48,262.64,237.02
9363.9,227.99,262.99,237.51
9513.9,228.53,263.35,238.04
9653.9,229.03,263.71,238.52
9793.9,229.54,264.14,239
9943.9,230.08,263.91,239.47
10084,230.58,263.35,239.83
10234,231.12,262.48,240.16
10374,231.62,261.53,240.4
10514,232.12,260.77,240.63
10664,232.65,259.96,240.85
10804,233.14,259.12,241.02
10954,233.65,258.01,241.17
11094,234.11,256.82,241.26
11234,234.56,255.53,241.3
11384,235.02,254.14,241.32
11524,235.43,252.75,241.29
11674,235.86,251.31,241.23
11814,236.23,250.02,241.16
11954,236.58,248.65,241.06
12104,236.94,247.27,240.93
12244,237.24,246.13,240.81
12394,237.55,245.17,240.68
12534,237.8,244.54,240.59
12674,238.04,243.88,240.5
12824,238.26,243.16,240.4
12964,238.45,242.53,240.31
13114,238.63,241.95,240.21
13254,238.78,241.47,240.13
13394,238.91,241.07,240.05
13544,239.03,240.49,239.96
13684,239.13,239.96,239.86
13834,239.22,239.41,239.75
13974,239.29,238.97,239.66
14114,239.35,238.62,239.56
14264,239.4,238.24,239.46
14400,239.44,237.86,239.37
