Time (s),T_outer (C),T_inner (C),T_ave (C)
170,250.0,250.91,250.12
320,250.0,251.73,250.28
470,250.0,252.55,250.45
620,250.0,253.38,250.65
720,250.01,253.93,250.79
870,250.02,254.75,251.02
1020,250.03,255.58,251.26
1170,250.06,256.4,251.51
1320,250.09,257.23,251.77
1470,250.13,258.05,252.04
1620,250.18,258.88,252.33
1770,250.25,259.71,252.62
1920,250.32,259.9,252.85
2020,250.38,259.9,252.97
2170,250.47,259.91,253.12
2320,250.58,259.91,253.27
2470,250.69,259.91,253.4
2620,250.82,259.92,253.53
2770,250.94,259.92,253.65
2920,251.08,259.92,253.77
3070,251.21,259.92,253.88
3170,251.3,259.92,253.96
3320,251.44,259.93,254.07
3470,251.58,259.93,254.17
3620,251.71,259.93,254.28
3770,251.85,259.93,254.38
3920,251.99,259.93,254.48
4070,252.12,259.93,254.58
4220,252.25,259.93,254.67
4320,252.34,259.93,254.73
4470,252.47,259.94,254.83
4620,252.6,259.94,254.92
4770,252.72,259.94,255.01
4920,252.84,259.94,255.09
5070,252.97,259.94,255.18
5220,253.09,259.94,255.26
5370,253.2,259.94,255.35
5520,253.32,259.94,255.43
5620,253.4,259.94,255.48
5770,253.51,259.94,255.56
5920,253.62,259.95,255.64
6070,253.73,259.95,255.71
6220,253.83,259.95,255.79
6370,253.94,259.95,255.86
6520,254.04,259.95,255.93
6670,254.14,259.95,256.01
6770,254.21,259.95,256.05
6920,254.31,259.95,256.12
7070,254.41,259.95,256.19
7220,254.5,259.85,256.24
7370,254.6,259.04,256.2
7520,254.69,258.22,256.11
7670,254.78,257.4,255.99
7820,254.86,256.58,255.86
7920,254.92,256.03,255.76
8070,255.0,255.21,255.59
8220,255.06,254.38,255.41
8370,255.12,253.56,255.22
8520,255.17,252.73,255.01
8670,255.21,251.91,254.8
8820,255.24,251.08,254.57
8970,255.25,250.26,254.33
9120,255.25,250.07,254.16
9220,255.25,250.06,254.07
9370,255.23,250.06,253.97
9520,255.2,250.05,253.87
9670,255.15,250.05,253.79
9820,255.1,250.05,253.71
9970,255.04,250.05,253.64
10120,254.98,250.05,253.57
10270,254.91,250.05,253.5
10370,254.87,250.04,253.45
10520,254.79,250.04,253.39
10670,254.72,250.04,253.33
10820,254.65,250.04,253.27
10970,254.57,250.04,253.21
11120,254.5,250.04,253.15
11270,254.42,250.04,253.1
11420,254.35,250.04,253.04
11520,254.3,250.04,253.01
11670,254.23,250.04,252.95
11820,254.16,250.04,252.9
11970,254.09,250.04,252.85
12120,254.02,250.04,252.8
12270,253.95,250.03,252.75
12420,253.88,250.03,252.7
12570,253.82,250.03,252.66
12720,253.75,250.03,252.61
12820,253.71,250.03,252.58
12970,253.65,250.03,252.53
13120,253.59,250.03,252.49
13270,253.52,250.03,252.45
13420,253.46,250.03,252.4
13570,253.41,250.03,252.36
13720,253.35,250.03,252.32
13870,253.29,250.03,252.28
13970,253.25,250.03,252.25
14120,253.2,250.03,252.21
14270,253.14,250.03,252.18
14400,253.1,250.03,252.14
