Time (s),T_outer (C),T_inner (C),T_ave (C)
153.69,104.79,122.51,106.49
293.69,104.79,140.29,109.13
433.69,104.8,158.52,112.46
583.69,104.86,177.08,116.47
723.69,105.02,194.12,120.57
873.69,105.35,210.79,125.09
1013.7,105.85,225.09,129.4
1153.7,106.57,242.61,134.12
1303.7,107.59,262.22,139.55
1443.7,108.79,280.88,145.04
1593.7,110.33,300.75,151.06
1733.7,112.02,302.78,155.63
1873.7,113.94,302.58,159.36
2023.7,116.27,301.79,162.8
2163.7,118.68,304.1,166
2313.7,121.47,304.36,169.19
2453.7,124.21,304.57,171.95
2593.7,127.04,305.98,174.72
2743.7,130.15,303.71,177.32
2883.7,133.08,302.07,179.53
3033.7,136.12,300.9,181.73
3173.7,138.92,299.72,183.66
3313.7,141.69,301.68,185.76
3463.7,144.62,303.88,188.17
3603.7,147.31,304.77,190.34
3753.7,150.15,302.76,192.37
3893.7,152.75,300.91,194.1
4033.7,155.32,299.72,195.75
4183.7,158.03,300.76,197.69
4323.7,160.52,300.38,199.44
4473.7,163.14,300.4,201.28
4613.7,165.53,301.13,203.04
4753.7,167.88,302.03,204.83
4903.7,170.34,302.71,206.73
5043.7,172.6,302.96,208.46
5193.7,174.98,302.57,210.21
5333.7,177.16,304.71,211.98
5473.7,179.27,304.88,213.72
5623.7,181.37,303.47,215.23
5763.7,183.31,305.81,216.88
5913.7,185.36,305.16,218.51
6053.7,187.25,304.75,219.87
6193.7,189.13,306.52,221.42
6343.7,191.11,302.7,222.68
6483.7,192.94,302.42,223.8
6633.7,194.88,303.98,225.31
6773.7,196.66,301.89,226.44
6913.7,198.41,303.12,227.67
7063.7,200.25,304.52,229.16
7203.7,201.94,304.26,230.43
7353.7,203.71,284.55,230.04
7493.7,205.34,268.7,228.85
7633.7,206.9,254.1,227.36
7783.7,208.5,237.47,225.27
7923.7,209.92,224.17,223.13
8073.7,211.34,209.57,220.59
8213.7,212.52,194.85,217.88
8353.7,213.55,176.75,214.6
8503.7,214.46,161.01,210.84
8643.7,215.12,147.12,207.34
8793.7,215.6,130,203.19
8933.7,215.83,111.15,198.67
9073.7,215.84,103.27,194.56
9223.7,215.59,105.9,191.87
9363.7,215.11,104.65,189.58
9513.7,214.33,106.55,187.56
9653.7,213.4,106.52,185.94
9793.7,212.28,101.48,183.85
9943.7,210.94,103.64,182.11
10084,209.58,104.55,180.73
10234,208.05,104.4,179.23
10374,206.56,104.58,177.89
10514,205.04,105.94,176.71
10664,203.39,105.94,175.49
10804,201.84,103.58,174.07
10954,200.18,106.19,172.93
11094,198.65,105.96,171.87
11234,197.12,104.1,170.58
11384,195.46,101.52,169
11524,193.92,101.83,167.69
11674,192.29,103.75,166.55
11814,190.79,106.37,165.76
11954,189.29,105.04,164.7
12104,187.71,103.28,163.42
12244,186.26,102.32,162.19
12394,184.73,103.4,161.11
12534,183.32,104.82,160.24
12674,181.94,104.38,159.33
12824,180.48,102.74,158.1
12964,179.15,105.69,157.36
13114,177.74,104.38,156.41
13254,176.45,103.99,155.37
13394,175.18,107.66,154.82
13544,173.85,104.33,153.79
13684,172.64,104.39,152.8
13834,171.36,105.97,152.1
13974,170.19,102.82,151.04
14114,169.05,102.57,150.04
14264,167.84,102.43,149.11
14400,166.77,101.37,148.17
