Time (s),T_outer (C),T_inner (C),T_ave (C)
153.57,206.88,222.91,208.31
293.57,206.88,241.01,210.69
433.57,206.88,259.77,213.84
583.57,206.91,275.81,217.34
723.57,206.98,294.49,221.16
873.57,207.15,314.26,225.65
1013.6,207.44,331.58,230.09
1153.6,207.88,347.17,234.54
1303.6,208.54,363.02,239.39
1443.6,209.35,378.93,244.11
1593.6,210.44,399.83,249.65
1733.6,211.67,401.9,253.83
1873.6,213.1,401.82,257.21
2023.6,214.86,400.87,260.32
2163.6,216.69,400.43,262.97
2313.6,218.86,403.74,265.88
2453.6,221.02,405.54,268.65
2593.6,223.29,402.92,270.88
2743.6,225.81,405.94,273.46
2883.6,228.23,405.34,275.76
3033.6,230.85,403.07,277.79
3173.6,233.3,405.7,279.95
3313.6,235.71,404.25,281.87
3463.6,238.28,403.88,283.75
3603.6,240.67,406.65,285.79
3753.6,243.21,406.34,287.82
3893.6,245.55,404.56,289.51
4033.6,247.87,402.31,290.99
4183.6,250.34,401.13,292.58
4323.6,252.61,404.38,294.36
4473.6,255.01,407.19,296.45
4613.6,257.21,407.87,298.28
4753.6,259.39,403.67,299.66
4903.6,261.68,403.87,301.17
5043.6,263.8,405.08,302.82
5193.6,266.03,403.4,304.32
5333.6,268.09,405.84,305.93
5473.6,270.12,406.97,307.6
5623.6,272.26,405.96,309.18
5763.6,274.22,401.87,310.28
5913.6,276.3,404.48,311.74
6053.6,278.17,407.85,313.47
6193.6,279.95,408.77,315.04
6343.6,281.84,405.58,316.34
6483.6,283.57,405.67,317.53
6633.6,285.42,407.38,319.07
6773.6,287.12,405.39,320.23
6913.6,288.8,402.62,321.19
7063.6,290.58,400.86,322.14
7203.6,292.22,400.86,323.17
7353.6,293.96,386.27,323.11
7493.6,295.55,372.98,322.38
7633.6,297.1,359.58,321.28
7783.6,298.69,343.7,319.58
7923.6,300.13,328.19,317.59
8073.6,301.59,309.94,314.96
8213.6,302.86,291.7,311.96
8353.6,304.01,277.73,309
8503.6,305.1,259.56,305.41
8643.6,305.97,242.03,301.63
8793.6,306.7,225.68,297.51
8933.6,307.19,210.41,293.46
9073.6,307.49,204.65,289.9
9223.6,307.58,207.71,287.58
9363.6,307.44,206.4,285.54
9513.6,307.06,204.32,283.46
9653.6,306.5,203.7,281.65
9793.6,305.77,205.74,280.27
9943.6,304.83,203.45,278.66
10084,303.84,202.04,277.12
10234,302.69,202.68,275.67
10374,301.54,208.09,274.92
10514,300.34,207.66,274.03
10664,299.01,207.49,272.89
10804,297.75,209.92,272.12
10954,296.39,208.27,271.07
11094,295.12,207.19,270.01
11234,293.83,206.94,268.95
11384,292.46,208.63,268.04
11524,291.18,209.22,267.22
11674,289.83,209.84,266.34
11814,288.59,209.96,265.55
11954,287.35,203.23,264.13
12104,286.06,205.07,262.91
12244,284.86,208.73,262.4
12394,283.6,206.9,261.44
12534,282.44,209.19,260.76
12674,281.29,208.86,260.07
12824,280.07,205.9,258.94
12964,278.95,205.53,258
13114,277.77,207.17,257.2
13254,276.69,207.13,256.51
13394,275.62,203.2,255.39
13544,274.5,204.78,254.49
13684,273.46,207.14,253.91
13834,272.36,208.99,253.42
13974,271.35,206.78,252.63
14114,270.35,207.76,251.94
14264,269.29,208.62,251.36
14400,268.35,207.91,250.69
