Time (s),T_outer (C),T_inner (C),T_ave (C)
170,350.0,354.56,350.6
320,350.0,358.66,351.36
470,350.0,362.77,352.23
620,350.01,366.89,353.21
720,350.02,369.64,353.9
870,350.06,373.77,355.01
1020,350.11,377.89,356.17
1170,350.2,382.02,357.4
1320,350.32,386.15,358.69
1470,350.49,390.28,360.03
1620,350.7,394.42,361.43
1770,350.95,398.56,362.87
1920,351.26,399.49,363.96
2020,351.49,399.52,364.54
2170,351.88,399.55,365.31
2320,352.32,399.57,366.01
2470,352.8,399.58,366.66
2620,353.32,399.6,367.28
2770,353.87,399.61,367.87
2920,354.44,399.62,368.44
3070,355.03,399.63,368.99
3170,355.43,399.63,369.35
3320,356.04,399.64,369.88
3470,356.66,399.65,370.39
3620,357.27,399.65,370.89
3770,357.89,399.66,371.38
3920,358.5,399.66,371.86
4070,359.11,399.67,372.33
4220,359.72,399.68,372.79
4320,360.12,399.68,373.09
4470,360.72,399.68,373.54
4620,361.3,399.69,373.98
4770,361.89,399.69,374.41
4920,362.46,399.7,374.84
5070,363.03,399.7,375.25
5220,363.59,399.71,375.66
5370,364.14,399.71,376.07
5520,364.68,399.72,376.46
5620,365.04,399.72,376.72
5770,365.57,399.72,377.11
5920,366.09,399.73,377.49
6070,366.6,399.73,377.86
6220,367.11,399.74,378.22
6370,367.61,399.74,378.59
6520,368.1,399.74,378.94
6670,368.59,399.75,379.29
6770,368.91,399.75,379.52
6920,369.38,399.75,379.86
7070,369.85,399.76,380.19
7220,370.3,399.24,380.46
7370,370.75,395.21,380.23
7520,371.2,391.11,379.79
7670,371.63,387.0,379.23
7820,372.06,382.89,378.56
7920,372.33,380.14,378.07
8070,372.72,376.02,377.26
8220,373.08,371.9,376.39
8370,373.4,367.77,375.45
8520,373.68,363.65,374.44
8670,373.92,359.52,373.38
8820,374.1,355.39,372.26
8970,374.23,351.26,371.09
9120,374.31,350.32,370.26
9220,374.33,350.29,369.86
9370,374.32,350.27,369.35
9520,374.25,350.25,368.9
9670,374.13,350.24,368.5
9820,373.96,350.23,368.13
9970,373.76,350.22,367.78
10120,373.53,350.21,367.44
10270,373.28,350.21,367.13
10370,373.1,350.2,366.92
10520,372.81,350.2,366.62
10670,372.52,350.19,366.33
10820,372.22,350.19,366.05
10970,371.92,350.18,365.78
11120,371.61,350.18,365.51
11270,371.31,350.18,365.25
11420,371.0,350.17,364.99
11520,370.79,350.17,364.82
11670,370.49,350.17,364.58
11820,370.19,350.17,364.33
11970,369.89,350.16,364.1
12120,369.59,350.16,363.86
12270,369.3,350.16,363.63
12420,369.01,350.16,363.41
12570,368.72,350.15,363.18
12720,368.44,350.15,362.96
12820,368.25,350.15,362.82
12970,367.97,350.15,362.61
13120,367.7,350.15,362.4
13270,367.43,350.14,362.2
13420,367.17,350.14,361.99
13570,366.91,350.14,361.79
13720,366.65,350.14,361.6
13870,366.4,350.13,361.41
13970,366.23,350.13,361.28
14120,365.99,350.13,361.1
14270,365.74,350.13,360.91
14400,365.54,350.13,360.76
