Time (s),T_outer (C),T_inner (C),T_ave (C)
161.72,22.13,22.367,22.153
341.72,22.13,22.623,22.19
461.72,22.13,22.918,22.24
581.72,22.131,23.302,22.312
761.72,22.133,23.745,22.398
881.72,22.138,24.3,22.512
1061.7,22.146,24.9,22.642
1181.7,22.159,25.638,22.802
1301.7,22.178,26.575,23.008
1481.7,22.203,27.587,23.238
1601.7,22.238,28.853,23.535
1781.7,22.281,30.319,23.869
1901.7,22.336,31.992,24.26
2021.7,22.41,34.046,24.755
2201.7,22.495,36.346,25.307
2321.7,22.607,39.224,26.0
2501.7,22.735,42.269,26.751
2621.7,22.889,45.698,27.623
2741.7,23.088,50.056,28.71
2921.7,23.31,54.586,29.871
3041.7,23.593,59.937,31.286
3221.7,23.906,65.526,32.788
3341.7,24.273,71.695,34.466
3461.7,24.734,78.752,36.461
3641.7,25.235,85.737,38.511
3761.7,25.857,93.738,40.91
3941.7,26.525,101.41,43.317
4061.7,27.286,109.22,45.878
4181.7,28.212,117.65,48.768
4361.7,29.186,125.38,51.58
4481.7,30.354,133.44,54.691
4661.7,31.563,140.71,57.659
4781.7,32.89,147.47,60.655
4901.7,34.442,154.22,63.881
5081.7,36.011,160.1,66.824
5201.7,37.817,165.82,69.952
5381.7,39.614,170.45,72.836
5501.7,41.509,174.68,75.678
5621.7,43.638,178.73,78.658
5801.7,45.708,181.96,81.364
5921.7,48.005,184.95,84.189
6101.7,50.212,187.42,86.754
6221.7,52.471,189.59,89.245
6341.7,54.939,191.48,91.832
6521.7,57.276,193.02,94.177
6641.7,59.807,194.45,96.616
6821.7,62.186,195.56,98.824
6941.7,64.573,196.5,100.97
7061.7,67.133,197.37,103.21
7241.7,69.517,198.07,105.23
7361.7,72.059,197.41,107.13
7541.7,74.414,196.65,108.8
7661.7,76.743,195.76,110.39
7781.7,79.201,194.63,112.0
7961.7,81.456,193.33,113.42
8081.7,83.825,191.73,114.83
8261.7,85.987,190.01,116.05
8381.7,88.099,187.91,117.16
8501.7,90.302,185.31,118.23
8681.7,92.299,182.55,119.09
8801.7,94.373,179.16,119.87
8981.7,96.241,175.39,120.43
9101.7,98.041,171.22,120.83
9221.7,99.89,166.25,121.08
9401.7,101.53,160.97,121.1
9521.7,103.2,154.72,120.92
9701.7,104.66,148.44,120.55
9821.7,106.01,141.72,119.97
9941.7,107.35,133.96,119.11
10122.0,108.49,126.45,118.11
10242.0,109.58,118.19,116.84
10422.0,110.48,110.33,115.47
10542.0,111.24,102.54,113.93
10662.0,111.9,94.335,112.14
10842.0,112.39,86.867,110.37
10962.0,112.75,79.373,108.4
11142.0,112.93,72.807,106.52
11262.0,112.98,66.629,104.61
11382.0,112.87,60.613,102.54
11562.0,112.62,55.645,100.63
11682.0,112.21,50.801,98.602
11862.0,111.69,46.72,96.756
11982.0,111.06,43.253,94.968
12102.0,110.26,39.984,93.107
12282.0,109.41,37.287,91.425
12402.0,108.41,34.788,89.689
12582.0,107.4,32.878,88.131
12702.0,106.32,31.185,86.623
12822.0,105.1,29.613,85.065
13002.0,103.92,28.405,83.666
13122.0,102.62,27.307,82.218
13302.0,101.37,26.419,80.91
13422.0,100.1,25.658,79.646
13542.0,98.717,24.998,78.335
13722.0,97.42,24.468,77.147
13842.0,96.026,23.983,75.913
14022.0,94.723,23.606,74.795
14142.0,93.424,23.297,73.707
14262.0,92.04,23.008,72.573
14400.0,90.793,22.779,71.57
