Time (s),T_outer (C),T_inner (C),T_ave (C)
170,350.0,351.37,350.18
320,350.0,352.6,350.41
470,350.0,353.83,350.67
620,350.0,355.07,350.96
720,350.01,355.89,351.17
870,350.02,357.13,351.5
1020,350.03,358.37,351.85
1170,350.06,359.61,352.22
1320,350.1,360.85,352.61
1470,350.15,362.08,353.01
1620,350.21,363.32,353.43
1770,350.29,364.56,353.86
1920,350.38,364.85,354.19
2020,350.45,364.85,354.36
2170,350.57,364.86,354.59
2320,350.7,364.87,354.8
2470,350.84,364.87,355.0
2620,351.0,364.88,355.18
2770,351.17,364.88,355.36
2920,351.34,364.88,355.53
3070,351.52,364.89,355.7
3170,351.64,364.89,355.8
3320,351.83,364.89,355.96
3470,352.02,364.89,356.12
3620,352.2,364.89,356.27
3770,352.39,364.9,356.41
3920,352.58,364.9,356.56
4070,352.76,364.9,356.7
4220,352.95,364.9,356.84
4320,353.07,364.9,356.93
4470,353.25,364.9,357.06
4620,353.43,364.91,357.19
4770,353.6,364.91,357.32
4920,353.78,364.91,357.45
5070,353.95,364.91,357.58
5220,354.12,364.91,357.7
5370,354.28,364.91,357.82
5520,354.45,364.91,357.94
5620,354.56,364.92,358.02
5770,354.72,364.92,358.13
5920,354.87,364.92,358.25
6070,355.03,364.92,358.36
6220,355.18,364.92,358.47
6370,355.33,364.92,358.58
6520,355.48,364.92,358.68
6670,355.63,364.92,358.79
6770,355.73,364.93,358.85
6920,355.87,364.93,358.96
7070,356.01,364.93,359.06
7220,356.15,364.77,359.14
7370,356.28,363.56,359.07
7520,356.42,362.33,358.94
7670,356.55,361.1,358.77
7820,356.68,359.87,358.57
7920,356.76,359.04,358.42
8070,356.88,357.81,358.18
8220,356.98,356.57,357.92
8370,357.08,355.33,357.63
8520,357.16,354.1,357.33
8670,357.23,352.86,357.01
8820,357.29,351.62,356.68
8970,357.33,350.38,356.33
9120,357.35,350.1,356.08
9220,357.35,350.09,355.96
9370,357.35,350.08,355.81
9520,357.32,350.08,355.67
9670,357.28,350.07,355.55
9820,357.23,350.07,355.44
9970,357.17,350.07,355.33
10120,357.1,350.06,355.23
10270,357.02,350.06,355.14
10370,356.96,350.06,355.08
10520,356.88,350.06,354.99
10670,356.79,350.06,354.9
10820,356.7,350.06,354.82
10970,356.6,350.06,354.73
11120,356.51,350.05,354.65
11270,356.42,350.05,354.57
11420,356.32,350.05,354.5
11520,356.26,350.05,354.45
11670,356.17,350.05,354.37
11820,356.07,350.05,354.3
11970,355.98,350.05,354.23
12120,355.89,350.05,354.16
12270,355.8,350.05,354.09
12420,355.71,350.05,354.02
12570,355.63,350.05,353.95
12720,355.54,350.05,353.89
12820,355.48,350.05,353.85
12970,355.4,350.04,353.78
13120,355.32,350.04,353.72
13270,355.23,350.04,353.66
13420,355.15,350.04,353.6
13570,355.08,350.04,353.54
13720,355.0,350.04,353.48
13870,354.92,350.04,353.42
13970,354.87,350.04,353.38
14120,354.79,350.04,353.33
14270,354.72,350.04,353.27
14400,354.66,350.04,353.23
