Time (s),T_outer (C),T_inner (C),T_ave (C)
157.06,200.0,200.94,200.1
337.06,200.0,201.5,200.19
457.06,200.0,202.19,200.31
577.06,200.0,202.97,200.46
757.06,200.01,203.92,200.64
877.06,200.01,205.11,200.88
1057.1,200.03,206.38,201.14
1177.1,200.05,208.08,201.49
1297.1,200.08,209.95,201.88
1477.1,200.12,212.1,202.34
1597.1,200.18,214.79,202.94
1777.1,200.25,217.87,203.6
1897.1,200.34,221.65,204.44
2017.1,200.45,225.66,205.35
2197.1,200.58,230.43,206.43
2317.1,200.76,236.34,207.77
2497.1,200.96,242.54,209.22
2617.1,201.22,249.99,210.97
2737.1,201.51,258.15,212.87
2917.1,201.85,267.05,215.0
3037.1,202.29,277.44,217.59
3217.1,202.76,288.13,220.3
3337.1,203.36,300.53,223.44
3457.1,204.01,312.69,226.66
3637.1,204.75,325.35,230.16
3757.1,205.67,339.49,234.13
3937.1,206.65,352.75,238.02
4057.1,207.83,366.95,242.43
4177.1,209.07,380.04,246.68
4357.1,210.44,392.52,250.94
4477.1,212.07,405.34,255.64
4657.1,213.75,416.71,260.08
4777.1,215.7,427.79,264.74
4897.1,217.66,437.2,269.03
5077.1,219.76,445.88,273.3
5197.1,222.17,454.2,277.8
5377.1,224.55,460.86,281.92
5497.1,227.24,467.28,286.24
5617.1,229.83,472.63,290.1
5797.1,232.52,477.12,293.82
5917.1,235.5,481.28,297.7
6097.1,238.36,484.68,301.23
6217.1,241.51,487.83,304.89
6337.1,244.52,490.19,308.2
6517.1,247.58,492.29,311.43
6637.1,250.9,494.23,314.79
6817.1,254.04,495.72,317.84
6937.1,257.43,497.06,321.03
7057.1,260.61,498.14,323.92
7237.1,263.81,499.08,326.75
7357.1,267.08,498.22,329.57
7537.1,270.13,497.22,332.0
7657.1,273.38,495.95,334.47
7777.1,276.4,494.54,336.65
7957.1,279.41,492.8,338.72
8077.1,282.61,490.64,340.81
8257.1,285.57,488.33,342.63
8377.1,288.7,485.28,344.44
8497.1,291.59,481.94,345.99
8677.1,294.44,478.15,347.39
8797.1,297.43,473.44,348.7
8977.1,300.17,468.17,349.72
9097.1,303.05,461.81,350.61
9217.1,305.66,455.19,351.21
9397.1,308.09,447.53,351.56
9517.1,310.62,438.33,351.64
9697.1,312.9,428.95,351.45
9817.1,315.27,418.01,350.91
9937.1,317.39,406.66,350.1
10117.0,319.4,394.75,349.02
10237.0,321.45,381.4,347.55
10417.0,323.26,368.39,345.9
10537.0,325.06,354.21,343.83
10657.0,326.6,340.96,341.69
10837.0,328.02,327.77,339.36
10957.0,329.38,314.19,336.67
11137.0,330.49,302.04,334.03
11257.0,331.5,289.66,331.14
11377.0,332.28,278.91,328.41
11557.0,332.89,269.21,325.61
11677.0,333.35,259.62,322.65
11857.0,333.61,251.45,319.94
11977.0,333.7,243.93,317.14
12097.0,333.61,237.72,314.6
12277.0,333.36,232.14,312.15
12397.0,332.93,226.99,309.53
12577.0,332.37,222.96,307.22
12697.0,331.63,219.15,304.84
12817.0,330.8,216.04,302.73
12997.0,329.87,213.48,300.72
13117.0,328.75,211.13,298.65
13297.0,327.61,209.23,296.8
13417.0,326.31,207.5,294.9
13537.0,325.03,206.2,293.21
13717.0,323.69,205.07,291.57
13837.0,322.2,204.02,289.87
14017.0,320.77,203.22,288.35
14137.0,319.21,202.5,286.77
14257.0,317.73,201.93,285.34
14400.0,316.23,201.43,283.95
