Time (s),T_outer (C),T_inner (C),T_ave (C)
161,50.0,56.073,50.668
341,50.0,58.846,51.235
461,50.006,61.618,51.859
581,50.029,63.864,52.536
761,50.076,65.385,53.108
881,50.164,67.01,53.717
1061,50.284,68.496,54.292
1181,50.441,69.667,54.845
1301,50.647,70.918,55.432
1481,50.873,72.085,55.982
1601,51.148,73.217,56.57
1781,51.431,74.201,57.11
1901,51.739,75.185,57.653
2021,52.091,76.215,58.237
2201,52.441,77.044,58.773
2321,52.834,77.93,59.345
2501,53.217,78.757,59.881
2621,53.614,79.584,60.42
2741,54.053,80.47,61.002
2921,54.474,81.297,61.549
3041,54.937,82.154,62.139
3221,55.379,82.852,62.681
3341,55.829,83.549,63.222
3461,56.321,84.296,63.803
3641,56.788,84.993,64.346
3761,57.295,85.739,64.93
3941,57.775,86.436,65.477
4061,58.26,87.115,66.026
4181,58.786,87.775,66.608
4361,59.282,88.39,67.15
4481,59.817,89.049,67.731
4661,60.321,89.665,68.273
4781,60.829,90.28,68.816
4901,61.377,90.939,69.399
5081,61.89,91.537,69.943
5201,62.444,92.134,70.522
5381,62.962,92.692,71.06
5501,63.483,93.249,71.597
5621,64.044,93.846,72.172
5801,64.568,94.403,72.71
5921,65.132,94.999,73.285
6101,65.659,95.54,73.821
6221,66.187,96.052,74.353
6341,66.754,96.6,74.921
6521,67.283,97.111,75.45
6641,67.851,97.659,76.016
6821,68.382,98.17,76.544
6941,68.912,98.681,77.071
7061,69.481,99.22,77.634
7241,70.011,99.655,78.155
7361,70.58,97.688,78.471
7541,71.11,95.913,78.634
7661,71.637,94.187,78.725
7781,72.196,92.335,78.757
7961,72.702,90.604,78.734
8081,73.221,88.749,78.66
8261,73.679,87.016,78.548
8381,74.105,85.282,78.399
8501,74.526,83.614,78.215
8681,74.881,82.144,78.031
8801,75.222,80.57,77.81
8981,75.501,79.1,77.58
9101,75.745,77.631,77.326
9221,75.967,76.056,77.028
9401,76.139,74.586,76.727
9521,76.286,73.22,76.396
9701,76.389,72.015,76.085
9821,76.461,70.81,75.763
9941,76.505,69.52,75.401
10121,76.516,68.315,75.049
10241,76.497,67.025,74.654
10421,76.453,65.82,74.27
10541,76.384,64.825,73.888
10661,76.284,63.819,73.483
10841,76.167,62.88,73.1
10961,76.017,61.875,72.682
11141,75.856,60.936,72.283
11261,75.677,59.998,71.874
11381,75.465,58.993,71.426
11561,75.25,58.283,71.019
11681,75.003,57.562,70.591
11861,74.757,56.89,70.193
11981,74.496,56.218,69.793
12101,74.204,55.498,69.361
12281,73.919,54.827,68.953
12401,73.602,54.107,68.513
12581,73.297,53.621,68.114
12701,72.984,53.147,67.723
12821,72.639,52.641,67.307
13001,72.31,52.227,66.924
13121,71.95,51.865,66.527
13301,71.609,51.528,66.163
13421,71.264,51.191,65.802
13541,70.89,50.961,65.43
13721,70.538,50.754,65.093
13841,70.16,50.532,64.739
14021,69.806,50.391,64.417
14141,69.452,50.312,64.112
14261,69.073,50.228,63.794
14400,68.731,50.177,63.514
