Time (s),T_outer (C),T_inner (C),T_ave (C)
153.77,305.27,316.25,306.2
293.77,305.27,328.27,307.73
433.77,305.27,342.6,309.84
583.77,305.28,362.92,313
723.77,305.31,372.95,315.81
873.77,305.38,385.81,318.83
1013.8,305.52,401.65,322.19
1153.8,305.75,417.88,325.89
1303.8,306.11,429.54,329.78
1443.8,306.57,439.93,333.19
1593.8,307.21,456.36,337.37
1733.8,307.95,458.02,340.52
1873.8,308.84,456.94,343
2023.8,309.95,454.65,345.12
2163.8,311.13,456.66,347.19
2313.8,312.54,453.4,349.02
2453.8,313.97,453.02,350.48
2593.8,315.5,460.38,352.69
2743.8,317.21,454.2,354.25
2883.8,318.86,451.82,355.4
3033.8,320.66,453.47,356.95
3173.8,322.36,458.23,358.77
3313.8,324.08,457.05,360.33
3463.8,325.93,456.42,361.75
3603.8,327.65,458.81,363.33
3753.8,329.48,455.36,364.62
3893.8,331.19,453.49,365.68
4033.8,332.88,452.17,366.74
4183.8,334.69,449.92,367.75
4323.8,336.36,454.53,369.12
4473.8,338.08,456.66,370.77
4613.8,339.64,454.73,371.87
4753.8,341.17,454.92,373
4903.8,342.78,456.02,374.29
5043.8,344.27,455.59,375.46
5193.8,345.85,450.35,376.19
5333.8,347.3,452.17,377.14
5473.8,348.74,455.37,378.37
5623.8,350.26,459.03,379.92
5763.8,351.66,458.4,381.09
5913.8,353.13,454.19,381.97
6053.8,354.49,450.97,382.53
6193.8,355.84,450.99,383.32
6343.8,357.27,450.66,384.18
6483.8,358.58,450.08,384.97
6633.8,359.97,450.28,385.83
6773.8,361.24,453.97,386.97
6913.8,362.49,456.41,388.18
7063.8,363.81,458.02,389.45
7203.8,365.01,458.34,390.54
7353.8,366.28,444.48,390.49
7493.8,367.44,429.95,389.65
7633.8,368.6,416.54,388.33
7783.8,369.81,409.15,387.24
7923.8,370.89,394.36,385.64
8073.8,372,379.48,383.43
8213.8,372.98,367.95,381.36
8353.8,373.89,356.07,379.09
8503.8,374.77,343.85,376.53
8643.8,375.48,332.62,374.03
8793.8,376.11,320.51,371.19
8933.8,376.58,309.18,368.35
9073.8,376.91,304.08,365.81
9223.8,377.12,304.95,364
9363.8,377.17,304.88,362.57
9513.8,377.06,304.13,361.17
9653.8,376.83,303.65,359.95
9793.8,376.47,303.91,358.89
9943.8,375.97,309.67,358.31
10084,375.42,311.11,357.86
10234,374.74,309.39,357.02
10374,374.06,308.06,356.18
10514,373.33,305.14,355.19
10664,372.53,303.12,354.06
10804,371.77,303.3,353.22
10954,370.94,302.02,352.28
11094,370.16,306.43,351.76
11234,369.36,311.8,351.77
11384,368.51,309.88,351.23
11524,367.7,308.48,350.59
11674,366.84,306.61,349.81
11814,366.04,304.49,348.97
11954,365.25,303.15,348.15
12104,364.42,305.61,347.54
12244,363.65,309.43,347.33
12394,362.84,312.94,347.22
12534,362.09,306.35,346.44
12674,361.34,303.13,345.42
12824,360.55,304,344.73
12964,359.83,305.23,344.23
13114,359.06,303.29,343.54
13254,358.36,303.44,342.84
13394,357.66,308.85,342.74
13544,356.92,306.69,342.28
13684,356.23,308.63,341.88
13834,355.5,311.85,341.87
13974,354.82,306.72,341.17
14114,354.16,307.18,340.6
14264,353.46,306.59,340.12
14400,352.84,302.54,339.3
