Time (s),T_outer (C),T_inner (C),T_ave (C)
153.93,154.96,166.72,156.04
293.93,154.96,182.4,158.03
433.93,154.96,199.72,160.92
583.93,154.99,214.72,164.15
723.93,155.07,223.84,167.03
873.93,155.26,236.65,170.26
1013.9,155.57,252.08,173.88
1153.9,156.03,261.64,177.28
1303.9,156.7,275.87,181.21
1443.9,157.5,291.19,185.35
1593.9,158.54,308.01,190.05
1733.9,159.68,307.21,193.39
1873.9,161,305.1,195.93
2023.9,162.61,302.97,198.22
2163.9,164.28,302.68,200.26
2313.9,166.22,303.71,202.44
2453.9,168.14,304.52,204.46
2593.9,170.14,304.29,206.32
2743.9,172.32,303.74,208.19
2883.9,174.38,304.55,209.93
3033.9,176.6,306.45,211.93
3173.9,178.68,308.12,213.82
3313.9,180.74,306.24,215.43
3463.9,182.94,304.49,216.92
3603.9,184.98,304.47,218.39
3753.9,187.14,301.62,219.7
3893.9,189.13,300.1,220.85
4033.9,191.1,299.94,222.06
4183.9,193.1,302.49,223.62
4323.9,194.88,303.05,225.01
4473.9,196.74,304.73,226.52
4613.9,198.44,307.73,228.12
4753.9,200.11,310.47,229.79
4903.9,201.87,311.32,231.48
5043.9,203.49,309.95,232.81
5193.9,205.22,305.42,233.76
5333.9,206.82,303.33,234.6
5473.9,208.41,304.74,235.63
5623.9,210.1,309.02,237.22
5763.9,211.65,309.03,238.51
5913.9,213.28,308.91,239.78
6053.9,214.78,308.83,240.92
6193.9,216.25,308.87,242.03
6343.9,217.82,303.15,242.73
6483.9,219.25,303.73,243.45
6633.9,220.77,307.63,244.84
6773.9,222.17,305.73,245.77
6913.9,223.53,303.56,246.52
7063.9,224.97,301.7,247.23
7203.9,226.28,300.58,247.91
7353.9,227.65,295.32,248.25
7493.9,228.91,282.36,247.77
7633.9,230.13,266.37,246.27
7783.9,231.39,253.88,244.57
7923.9,232.46,246.2,243.1
8073.9,233.55,237.41,241.52
8213.9,234.46,227.46,239.78
8353.9,235.27,212.6,237.41
8503.9,236,200.24,234.63
8643.9,236.54,188.41,232
8793.9,236.97,170.79,228.46
8933.9,237.22,165.59,225.66
9073.9,237.3,161.48,223.27
9223.9,237.21,158.2,220.97
9363.9,236.95,159.34,219.38
9513.9,236.48,155.08,217.56
9653.9,235.9,153.92,215.82
9793.9,235.18,160.74,215.11
9943.9,234.3,160.63,214.19
10084,233.38,157.15,213
10234,232.34,153.19,211.37
10374,231.32,156.73,210.5
10514,230.28,156.05,209.59
10664,229.14,155.77,208.51
10804,228.06,157.64,207.79
10954,226.9,156.28,206.83
11094,225.81,155.9,205.92
11234,224.73,155.53,205.05
11384,223.58,153.28,203.94
11524,222.52,153.56,203.02
11674,221.39,152.85,202.08
11814,220.34,151.62,201.06
11954,219.3,159.58,200.89
12104,218.2,160.67,200.64
12244,217.18,159.73,199.97
12394,216.1,162.38,199.58
12534,215.12,156.12,198.59
12674,214.16,156.16,197.6
12824,213.17,162.14,197.47
12964,212.26,161.07,196.98
13114,211.31,159.22,196.25
13254,210.45,157.53,195.45
13394,209.6,156.29,194.66
13544,208.71,154.56,193.75
13684,207.9,156.4,193.11
13834,207.05,159.07,192.82
13974,206.26,154.45,191.93
14114,205.47,152.3,190.97
14264,204.64,154.08,190.23
14400,203.89,160.15,190.22
