Time (s),T_outer (C),T_inner (C),T_ave (C)
170,200.0,201.82,200.25
320,200.0,203.46,200.56
470,200.0,205.11,200.92
620,200.01,206.75,201.32
720,200.02,207.85,201.6
870,200.04,209.5,202.05
1020,200.08,211.15,202.54
1170,200.13,212.8,203.04
1320,200.2,214.46,203.57
1470,200.3,216.11,204.12
1620,200.42,217.76,204.7
1770,200.56,219.41,205.3
1920,200.73,219.79,205.75
2020,200.85,219.8,205.99
2170,201.06,219.81,206.31
2320,201.29,219.82,206.6
2470,201.54,219.83,206.87
2620,201.8,219.83,207.13
2770,202.07,219.84,207.38
2920,202.36,219.84,207.62
3070,202.64,219.84,207.85
3170,202.83,219.85,208.0
3320,203.12,219.85,208.23
3470,203.41,219.85,208.44
3620,203.7,219.86,208.65
3770,203.98,219.86,208.86
3920,204.27,219.86,209.06
4070,204.54,219.86,209.26
4220,204.82,219.87,209.45
4320,205.0,219.87,209.58
4470,205.27,219.87,209.77
4620,205.53,219.87,209.95
4770,205.79,219.88,210.13
4920,206.04,219.88,210.31
5070,206.29,219.88,210.48
5220,206.54,219.88,210.65
5370,206.78,219.88,210.82
5520,207.02,219.89,210.99
5620,207.17,219.89,211.09
5770,207.4,219.89,211.25
5920,207.63,219.89,211.41
6070,207.85,219.89,211.56
6220,208.07,219.9,211.72
6370,208.28,219.9,211.86
6520,208.49,219.9,212.01
6670,208.7,219.9,212.15
6770,208.84,219.9,212.25
6920,209.04,219.9,212.39
7070,209.23,219.91,212.52
7220,209.43,219.7,212.64
7370,209.62,218.09,212.54
7520,209.8,216.45,212.36
7670,209.99,214.81,212.13
7820,210.16,213.16,211.85
7920,210.27,212.06,211.65
8070,210.42,210.42,211.32
8220,210.55,208.77,210.96
8370,210.67,207.12,210.57
8520,210.76,205.47,210.15
8670,210.83,203.82,209.71
8820,210.87,202.17,209.25
8970,210.88,200.52,208.76
9120,210.87,200.14,208.41
9220,210.85,200.13,208.24
9370,210.79,200.12,208.03
9520,210.71,200.11,207.84
9670,210.6,200.11,207.66
9820,210.48,200.1,207.5
9970,210.34,200.1,207.35
10120,210.2,200.1,207.2
10270,210.05,200.09,207.06
10370,209.94,200.09,206.97
10520,209.78,200.09,206.84
10670,209.62,200.09,206.72
10820,209.46,200.09,206.59
10970,209.3,200.08,206.47
11120,209.14,200.08,206.35
11270,208.98,200.08,206.24
11420,208.82,200.08,206.12
11520,208.71,200.08,206.05
11670,208.56,200.08,205.94
11820,208.41,200.08,205.83
11970,208.26,200.07,205.73
12120,208.11,200.07,205.63
12270,207.97,200.07,205.52
12420,207.82,200.07,205.43
12570,207.68,200.07,205.33
12720,207.54,200.07,205.23
12820,207.45,200.07,205.17
12970,207.32,200.07,205.08
13120,207.19,200.06,204.99
13270,207.06,200.06,204.9
13420,206.93,200.06,204.81
13570,206.81,200.06,204.72
13720,206.69,200.06,204.64
13870,206.57,200.06,204.55
13970,206.49,200.06,204.5
14120,206.37,200.06,204.42
14270,206.26,200.06,204.34
14400,206.16,200.06,204.27
