Time (s),T_outer (C),T_inner (C),T_ave (C)
153.38,118.41,118.96,118.46
293.38,118.41,123.45,118.85
433.38,118.41,129.33,119.73
583.38,118.41,132.7,120.58
723.38,118.43,147,122.36
873.38,118.47,158.85,124.92
1013.4,118.56,164.45,126.84
1153.4,118.72,172.08,128.89
1303.4,118.99,178.03,131.07
1443.4,119.37,186.07,133.19
1593.4,119.89,203.86,136.7
1733.4,120.5,208.57,139.48
1873.4,121.23,213.96,141.94
2023.4,122.15,220.83,144.74
2163.4,123.14,224.1,147.1
2313.4,124.34,231.25,149.8
2453.4,125.59,239.36,152.64
2593.4,126.94,247.79,155.68
2743.4,128.47,264.02,159.61
2883.4,130,268.83,163.06
3033.4,131.73,268.24,165.65
3173.4,133.45,277.59,168.76
3313.4,135.27,290.92,172.5
3463.4,137.31,300.54,176.62
3603.4,139.29,301.83,179.62
3753.4,141.51,322.1,184.2
3893.4,143.67,331.5,188.62
4033.4,145.92,334.41,192.3
4183.4,148.44,333.22,195.55
4323.4,150.88,345.47,199.23
4473.4,153.56,356.22,203.62
4613.4,156.15,362.1,207.37
4753.4,158.8,375.79,211.78
4903.4,161.71,381.23,216.27
5043.4,164.5,386.82,220
5193.4,167.5,404.96,225.08
5333.4,170.38,409.41,229.4
5473.4,173.33,416.64,233.57
5623.4,176.57,426.69,238.45
5763.4,179.67,427.18,242.33
5913.4,183.07,430.34,246.28
6053.4,186.22,438.62,250.11
6193.4,189.44,454.81,254.96
6343.4,192.95,457.6,259.53
6483.4,196.27,466.78,263.83
6633.4,199.82,481.03,269.21
6773.4,203.16,488.87,273.96
6913.4,206.54,489.24,278.12
7063.4,210.23,496.46,282.47
7203.4,213.73,515.12,287.91
7353.4,217.56,515.7,292.77
7493.4,221.19,506.55,296.15
7633.4,224.88,493.59,298.32
7783.4,228.89,484.76,300.44
7923.4,232.69,473.45,301.93
8073.4,236.78,467.33,303.43
8213.4,240.5,467.61,305.5
8353.4,244.06,458.1,306.85
8503.4,247.8,449.45,307.93
8643.4,251.19,441.2,308.77
8793.4,254.73,429.97,309.21
8933.4,257.93,430.77,310.2
9073.4,261.02,425.93,311.24
9223.4,264.13,414.41,311.48
9363.4,266.91,406.32,311.6
9513.4,269.77,394.74,311.38
9653.4,272.33,384.66,310.88
9793.4,274.76,377.52,310.5
9943.4,277.21,370.43,310.11
10083,279.37,367.94,309.97
10233,281.55,364.39,310.12
10373,283.45,346.27,308.87
10513,285.22,337.98,307.64
10663,286.98,334.09,306.82
10803,288.48,333.16,306.48
10953,289.95,318.25,305.12
11093,291.2,315.94,304.09
11233,292.33,316.75,303.87
11383,293.41,305.01,302.64
11523,294.3,289.55,300.71
11673,295.13,280.02,298.46
11813,295.8,278.56,297.22
11953,296.37,268.75,295.49
12103,296.86,264.31,293.76
12243,297.19,259.23,292.38
12393,297.42,244.01,289.83
12533,297.53,244.81,288.16
12673,297.52,239.95,286.66
12823,297.4,228.73,284.2
12963,297.19,224.47,282.21
13113,296.84,211.75,279.56
13253,296.42,198.36,276.41
13393,295.9,187.05,273.14
13543,295.24,187.4,270.57
13683,294.51,180.2,268.16
13833,293.61,168.74,264.75
13973,292.64,168.31,262.37
14113,291.57,162.5,259.9
14263,290.3,150.68,256.62
14400,289.04,134.39,252.64
