Time (s),T_outer (C),T_inner (C),T_ave (C)
152.5,261.97,266.42,262.36
297.36,261.97,265.89,262.61
437.82,261.97,265.24,262.56
577.82,261.97,271.58,263.19
725.78,261.99,269.54,263.48
872.07,262,268.84,263.49
1012.1,262.03,271.82,263.85
1152.1,262.08,279.44,264.77
1302.1,262.13,285.55,265.96
1442.1,262.2,288.09,266.95
1592.1,262.29,284.91,267.35
1732.1,262.41,293.88,268.43
1872.1,262.56,300.57,269.89
2022.1,262.76,303.85,271.19
2162.1,262.98,305.2,272.2
2312.1,263.27,305.92,273.13
2452.1,263.58,308.86,274.04
2592.1,263.95,316.39,275.48
2742.1,264.39,313.68,276.42
2882.1,264.84,318.39,277.4
3032.1,265.36,326.71,279.27
3172.1,265.89,321.9,280.04
3312.1,266.45,328.3,281.21
3462.1,267.09,334.91,283.03
3602.1,267.73,335.81,284.3
3752.1,268.45,332.76,285.19
3892.1,269.16,335.49,286.15
4032.1,269.91,341.45,287.61
4182.1,270.74,347.85,289.4
4322.1,271.55,351.19,291.02
4472.1,272.44,354.72,292.63
4612.1,273.29,358.12,294.19
4752.1,274.17,357.12,295.39
4902.1,275.15,358.73,296.67
5042.1,276.1,361.04,298
5192.1,277.15,362.17,299.32
5332.1,278.16,362.91,300.49
5472.1,279.19,366.8,301.83
5622.1,280.31,374.61,303.79
5762.1,281.38,382.81,305.95
5912.1,282.54,382.44,307.8
6052.1,283.65,381.41,309.02
6192.1,284.77,384.97,310.58
6342.1,286.01,386.6,312.19
6482.1,287.2,389.75,313.74
6632.1,288.51,393.93,315.62
6772.1,289.75,395.33,317.2
6912.1,291,397.66,318.76
7062.1,292.34,401.61,320.5
7202.1,293.61,406.99,322.39
7352.1,294.99,409.95,324.32
7492.1,296.29,410.05,325.91
7632.1,297.61,407.12,327.13
7782.1,299.05,397.9,327.62
7922.1,300.41,397.25,328.26
8072.1,301.89,393.09,328.94
8212.1,303.27,384.29,328.87
8352.1,304.65,381.21,328.96
8502.1,306.11,381.53,329.36
8642.1,307.44,382.71,330.03
8792.1,308.81,381.7,330.63
8932.1,310.05,373.65,330.61
9072.1,311.24,371.42,330.54
9222.1,312.46,375.1,331.24
9362.1,313.55,372.79,331.62
9512.1,314.67,368.73,331.78
9652.1,315.67,364.08,331.69
9792.1,316.62,358.84,331.42
9942.1,317.6,360.3,331.54
10082,318.47,356.03,331.54
10232,319.33,349.41,330.92
10372,320.08,354.58,331.24
10522,320.84,346.8,330.99
10662,321.5,342.34,330.33
10802,322.12,346.16,330.5
10949,322.73,341.35,330.26
11089,323.26,334.26,329.61
11239,323.79,327.34,328.57
11379,324.24,327.6,328.12
11529,324.67,327.92,327.84
11669,325.03,326.77,327.59
11809,325.34,324.01,327.16
11959,325.61,321.94,326.69
12099,325.83,316.74,326.01
12249,326.02,310.81,324.97
12389,326.15,307.93,324.13
12529,326.25,303.49,323.17
12679,326.32,298.35,322
12819,326.33,294.14,320.85
12969,326.31,295.68,320.12
13109,326.23,297.94,319.74
13248,326.11,296.63,319.34
13398,325.92,286.77,317.97
13538,325.7,284.43,316.85
13688,325.42,280.82,315.7
13828,325.14,277.09,314.51
13968,324.81,275.91,313.52
14118,324.43,272.09,312.34
14258,324.03,268.26,311.1
14400,323.59,265.09,309.87
