Time (s),T_outer (C),T_inner (C),T_ave (C)
170,250.0,254.55,250.61
320,250.0,258.66,251.38
470,250.0,262.77,252.27
620,250.02,266.89,253.26
720,250.04,269.64,253.97
870,250.08,273.76,255.09
1020,250.16,277.89,256.28
1170,250.28,282.01,257.54
1320,250.44,286.14,258.85
1470,250.65,290.27,260.22
1620,250.91,294.4,261.64
1770,251.23,298.54,263.12
1920,251.61,299.48,264.24
2020,251.89,299.51,264.83
2170,252.36,299.54,265.62
2320,252.88,299.56,266.34
2470,253.45,299.57,267.01
2620,254.05,299.59,267.65
2770,254.68,299.6,268.26
2920,255.34,299.61,268.85
3070,256.01,299.62,269.42
3170,256.46,299.62,269.79
3320,257.14,299.63,270.34
3470,257.81,299.64,270.87
3620,258.49,299.64,271.39
3770,259.17,299.65,271.89
3920,259.84,299.66,272.39
4070,260.5,299.66,272.88
4220,261.15,299.67,273.35
4320,261.58,299.67,273.67
4470,262.22,299.68,274.13
4620,262.85,299.68,274.58
4770,263.48,299.69,275.03
4920,264.09,299.7,275.46
5070,264.69,299.7,275.89
5220,265.28,299.71,276.31
5370,265.87,299.71,276.73
5520,266.44,299.72,277.14
5620,266.82,299.72,277.4
5770,267.37,299.72,277.8
5920,267.92,299.73,278.19
6070,268.46,299.73,278.57
6220,268.99,299.74,278.94
6370,269.52,299.74,279.31
6520,270.03,299.75,279.67
6670,270.53,299.75,280.03
6770,270.87,299.75,280.26
6920,271.36,299.76,280.6
7070,271.84,299.76,280.94
7220,272.31,299.25,281.22
7370,272.78,295.21,280.98
7520,273.24,291.12,280.54
7670,273.68,287.01,279.96
7820,274.11,282.9,279.28
7920,274.39,280.15,278.78
8070,274.77,276.03,277.96
8220,275.12,271.91,277.06
8370,275.42,267.79,276.1
8520,275.67,263.66,275.07
8670,275.87,259.54,273.99
8820,276.01,255.41,272.84
8970,276.08,251.28,271.64
9120,276.1,250.34,270.78
9220,276.07,250.31,270.37
9370,275.98,250.29,269.84
9520,275.83,250.27,269.37
9670,275.63,250.26,268.95
9820,275.38,250.25,268.55
9970,275.09,250.24,268.18
10120,274.78,250.23,267.83
10270,274.45,250.22,267.49
10370,274.22,250.22,267.27
10520,273.87,250.21,266.95
10670,273.51,250.21,266.65
10820,273.15,250.2,266.35
10970,272.78,250.2,266.05
11120,272.42,250.2,265.77
11270,272.06,250.19,265.49
11420,271.7,250.19,265.21
11520,271.46,250.19,265.03
11670,271.1,250.18,264.77
11820,270.75,250.18,264.51
11970,270.41,250.18,264.26
12120,270.07,250.17,264.01
12270,269.73,250.17,263.76
12420,269.4,250.17,263.52
12570,269.08,250.17,263.28
12720,268.76,250.16,263.05
12820,268.55,250.16,262.9
12970,268.24,250.16,262.67
13120,267.93,250.16,262.45
13270,267.63,250.15,262.23
13420,267.33,250.15,262.02
13570,267.04,250.15,261.81
13720,266.75,250.14,261.6
13870,266.47,250.14,261.4
13970,266.29,250.14,261.27
14120,266.01,250.14,261.07
14270,265.74,250.14,260.88
14400,265.51,250.13,260.71
