Time (s),T_outer (C),T_inner (C),T_ave (C)
161,400.0,405.88,400.53
341,400.0,408.86,401.04
461,400.0,411.63,401.56
581,400.0,413.88,402.13
761,400.01,415.4,402.62
881,400.03,416.92,403.09
1061,400.06,418.51,403.61
1181,400.11,419.69,404.07
1301,400.19,420.94,404.56
1481,400.28,422.11,405.02
1601,400.39,423.17,405.48
1781,400.53,424.22,405.96
1901,400.68,425.21,406.4
2021,400.86,426.24,406.88
2201,401.04,427.07,407.32
2321,401.24,427.89,407.75
2501,401.48,428.78,408.22
2621,401.71,429.6,408.66
2741,401.97,430.49,409.13
2921,402.22,431.31,409.57
3041,402.49,432.12,410.01
3221,402.78,432.87,410.48
3341,403.07,433.56,410.92
3461,403.39,434.31,411.39
3641,403.69,435.01,411.82
3761,404.01,435.71,412.26
3941,404.35,436.45,412.74
4061,404.68,437.13,413.18
4181,405.03,437.79,413.65
4361,405.37,438.41,414.09
4481,405.72,439.02,414.53
4661,406.1,439.68,415.0
4781,406.45,440.3,415.44
4901,406.84,440.95,415.91
5081,407.21,441.55,416.36
5201,407.58,442.11,416.8
5381,407.98,442.7,417.27
5501,408.36,443.26,417.71
5621,408.77,443.85,418.18
5801,409.16,444.4,418.62
5921,409.54,444.96,419.07
6101,409.96,445.54,419.54
6221,410.36,446.05,419.98
6341,410.79,446.6,420.45
6521,411.19,447.11,420.89
6641,411.59,447.62,421.33
6821,412.02,448.17,421.8
6941,412.43,448.68,422.24
7061,412.87,449.22,422.72
7241,413.28,449.65,423.15
7361,413.69,447.82,423.41
7541,414.13,445.9,423.56
7661,414.55,444.18,423.64
7781,415.0,442.32,423.67
7961,415.41,440.59,423.65
8081,415.82,438.85,423.6
8261,416.26,436.99,423.51
8381,416.65,435.26,423.4
8501,417.06,433.59,423.25
8681,417.42,432.11,423.11
8801,417.77,430.64,422.95
8981,418.12,429.06,422.77
9101,418.43,427.59,422.57
9221,418.73,426.02,422.35
9401,418.99,424.54,422.12
9521,419.23,423.26,421.89
9701,419.47,421.97,421.64
9821,419.67,420.76,421.41
9941,419.85,419.47,421.14
10121,420.01,418.26,420.89
10241,420.14,417.06,420.62
10421,420.26,415.77,420.32
10541,420.35,414.77,420.04
10661,420.43,413.76,419.75
10841,420.49,412.83,419.48
10961,420.53,411.89,419.21
11141,420.55,410.88,418.9
11261,420.55,409.94,418.61
11381,420.54,408.94,418.29
11561,420.51,408.23,418.01
11681,420.47,407.55,417.73
11861,420.41,406.83,417.43
11981,420.34,406.16,417.15
12101,420.25,405.44,416.85
12281,420.15,404.77,416.57
12401,420.05,404.1,416.28
12581,419.92,403.57,415.98
12701,419.8,403.09,415.71
12821,419.65,402.59,415.43
13001,419.51,402.17,415.16
13121,419.36,401.83,414.91
13301,419.19,401.46,414.64
13421,419.02,401.11,414.39
13541,418.83,400.89,414.14
13721,418.65,400.69,413.91
13841,418.47,400.5,413.69
14021,418.27,400.35,413.46
14141,418.08,400.27,413.26
14261,417.87,400.19,413.04
14400,417.67,400.14,412.86
