Time (s),T_outer (C),T_inner (C),T_ave (C)
170,200.0,204.55,200.62
320,200.0,208.66,201.39
470,200.01,212.77,202.29
620,200.02,216.89,203.29
720,200.04,219.63,204.0
870,200.1,223.76,205.14
1020,200.19,227.88,206.34
1170,200.33,232.01,207.6
1320,200.51,236.14,208.93
1470,200.75,240.27,210.31
1620,201.04,244.4,211.75
1770,201.4,248.54,213.24
1920,201.81,249.48,214.37
2020,202.12,249.5,214.97
2170,202.64,249.53,215.77
2320,203.2,249.55,216.5
2470,203.82,249.57,217.18
2620,204.47,249.58,217.83
2770,205.14,249.59,218.46
2920,205.84,249.6,219.05
3070,206.54,249.61,219.63
3170,207.02,249.62,220.01
3320,207.73,249.63,220.56
3470,208.45,249.63,221.1
3620,209.16,249.64,221.63
3770,209.86,249.65,222.15
3920,210.56,249.65,222.65
4070,211.24,249.66,223.14
4220,211.92,249.67,223.63
4320,212.37,249.67,223.95
4470,213.03,249.68,224.42
4620,213.68,249.68,224.88
4770,214.32,249.69,225.33
4920,214.95,249.69,225.77
5070,215.57,249.7,226.21
5220,216.18,249.71,226.63
5370,216.78,249.71,227.05
5520,217.37,249.72,227.46
5620,217.76,249.72,227.73
5770,218.33,249.72,228.13
5920,218.89,249.73,228.53
6070,219.44,249.73,228.91
6220,219.98,249.74,229.29
6370,220.51,249.74,229.66
6520,221.04,249.75,230.03
6670,221.55,249.75,230.38
6770,221.89,249.76,230.62
6920,222.39,249.76,230.97
7070,222.88,249.76,231.31
7220,223.36,249.25,231.59
7370,223.83,245.22,231.35
7520,224.29,241.12,230.9
7670,224.74,237.02,230.32
7820,225.18,232.9,229.63
7920,225.45,230.16,229.12
8070,225.83,226.04,228.29
8220,226.17,221.92,227.39
8370,226.46,217.8,226.41
8520,226.69,213.67,225.38
8670,226.86,209.55,224.28
8820,226.97,205.42,223.11
8970,227.01,201.29,221.9
9120,226.99,200.35,221.03
9220,226.94,200.32,220.61
9370,226.8,200.3,220.07
9520,226.61,200.28,219.59
9670,226.36,200.27,219.15
9820,226.06,200.26,218.75
9970,225.73,200.25,218.37
10120,225.38,200.24,218.01
10270,225.01,200.23,217.66
10370,224.75,200.23,217.43
10520,224.36,200.22,217.11
10670,223.97,200.22,216.79
10820,223.57,200.21,216.48
10970,223.17,200.21,216.18
11120,222.78,200.2,215.88
11270,222.39,200.2,215.59
11420,222.0,200.2,215.31
11520,221.74,200.19,215.13
11670,221.36,200.19,214.85
11820,220.99,200.19,214.58
11970,220.62,200.18,214.32
12120,220.26,200.18,214.06
12270,219.9,200.18,213.81
12420,219.55,200.17,213.56
12570,219.2,200.17,213.32
12720,218.86,200.17,213.08
12820,218.64,200.17,212.92
12970,218.31,200.16,212.69
13120,217.98,200.16,212.46
13270,217.67,200.16,212.24
13420,217.35,200.15,212.02
13570,217.05,200.15,211.81
13720,216.74,200.15,211.59
13870,216.45,200.15,211.39
13970,216.25,200.14,211.25
14120,215.96,200.14,211.05
14270,215.68,200.14,210.85
14400,215.44,200.14,210.68
