Time (s),T_outer (C),T_inner (C),T_ave (C)
153.03,405.9,412.98,406.47
293.03,405.9,413.95,406.95
433.03,405.9,413.26,407.08
583.03,405.9,418.12,407.66
723.03,405.91,417.02,407.97
873.03,405.93,417.43,408.17
1013,405.96,419.72,408.61
1153,406,412.68,408.34
1303,406.06,410.65,408
1443,406.13,412.42,408.04
1593,406.22,417.1,408.49
1733,406.31,416.04,408.69
1881.3,406.4,416.35,408.82
2021.3,406.5,417.96,409.11
2161.3,406.59,418.04,409.32
2311.3,406.69,425.46,410.03
2455.2,406.79,428.75,411
2595.2,406.89,420.9,410.82
2745.2,407,422.37,410.93
2885.2,407.12,425.08,411.31
3025.2,407.25,428.48,411.88
3175.2,407.41,432.6,412.65
3315.2,407.56,432.92,413.22
3465.2,407.74,431.13,413.54
3605.2,407.92,427.96,413.55
3745.2,408.11,426.87,413.58
3895.2,408.33,432.88,414.09
4035.2,408.54,440.22,415.22
4185.2,408.79,439.54,415.87
4325.2,409.02,435.96,416.08
4465.2,409.26,433.43,416.1
4615.2,409.53,433.28,416.25
4755.2,409.79,438.63,416.88
4905.2,410.09,443.61,417.79
5045.2,410.37,446.04,418.64
5185.2,410.66,444.21,419.07
5335.2,410.98,442.46,419.36
5475.2,411.28,445.23,419.82
5625.2,411.62,450.66,420.85
5765.2,411.95,445.99,421.11
5905.2,412.29,448.2,421.53
6055.2,412.66,450.78,422.3
6195.2,413.02,448.85,422.65
6345.2,413.42,452.7,423.34
6485.2,413.8,454.94,424.09
6625.2,414.19,455.94,424.75
6775.2,414.62,456.57,425.38
6915.2,415.02,456.54,425.91
7065.2,415.47,454.77,426.31
7205.2,415.9,451.45,426.38
7350.8,416.35,461.67,427.43
7490.8,416.79,468.37,428.77
7640.8,417.28,471.05,430.02
7780.8,417.73,467.03,430.52
7920.8,418.2,468.62,431.14
8070.8,418.7,468.24,431.85
8210.8,419.2,464.63,432.07
8360.8,419.74,465.88,432.55
8500.8,420.26,459.91,432.61
8640.8,420.8,453.01,432.13
8790.8,421.38,451.69,431.97
8930.8,421.93,453.83,432.15
9080.8,422.5,453.2,432.39
9220.8,423.03,450.25,432.29
9360.8,423.53,450.16,432.35
9510.8,424.05,448.71,432.38
9650.8,424.51,450.13,432.48
9800.8,424.98,458.2,433.39
9944.1,425.4,448.52,433.22
10084,425.8,444.37,432.78
10224,426.18,444.53,432.71
10374,426.57,446,432.86
10514,426.92,447.81,433.14
10664,427.28,447.94,433.42
10804,427.6,445.4,433.4
10944,427.9,440.28,433.05
11094,428.21,436.16,432.54
11234,428.49,435.61,432.2
11384,428.77,444,432.78
11524,429.02,442.81,433.05
11664,429.25,438.75,432.9
11814,429.47,432.68,432.31
11954,429.67,430.05,431.83
12104,429.86,431.64,431.61
12244,430.03,434.77,431.79
12384,430.19,437.15,432.05
12534,430.34,433.93,431.97
12674,430.46,430.28,431.62
12824,430.57,427.81,431.16
12964,430.66,432.68,431.34
13112,430.74,428.83,431.21
13252,430.81,425.55,430.68
13392,430.87,428.37,430.67
13538,430.92,424.85,430.37
13688,430.96,424.23,430.03
13825,430.98,425.69,430
13975,431,424.79,429.84
14115,431,423.55,429.63
14265,430.98,421.77,429.31
14400,430.96,419.73,428.95
