Time (s),T_outer (C),T_inner (C),T_ave (C)
146.07,100.0,102.89,100.35
296.07,100.0,103.5,100.55
436.07,100.0,104.16,100.73
576.07,100.02,104.94,100.94
726.07,100.04,105.96,101.2
866.07,100.07,107.08,101.47
1016.1,100.12,108.48,101.82
1156.1,100.18,110.09,102.21
1296.1,100.26,111.98,102.66
1446.1,100.36,114.34,103.23
1586.1,100.47,116.91,103.87
1736.1,100.61,120.3,104.67
1876.1,100.77,123.96,105.56
2016.1,100.96,128.09,106.59
2166.1,101.19,133.45,107.9
2306.1,101.46,139.3,109.33
2456.1,101.8,146.41,111.09
2596.1,102.17,153.88,112.97
2736.1,102.6,162.76,115.16
2886.1,103.15,173.32,117.85
3026.1,103.75,184.16,120.7
3176.1,104.49,197.27,124.1
3316.1,105.3,210.79,127.65
3456.1,106.23,225.17,131.59
3606.1,107.38,241.6,136.16
3746.1,108.6,257.98,140.8
3896.1,110.09,276.03,146.18
4036.1,111.65,293.23,151.38
4176.1,113.4,310.54,156.9
4326.1,115.49,328.85,163.01
4466.1,117.64,345.45,168.83
4616.1,120.17,362.63,175.26
4756.1,122.73,377.64,181.17
4896.1,125.49,391.58,187.13
5046.1,128.67,405.47,193.54
5186.1,131.82,417.37,199.34
5336.1,135.37,428.45,205.4
5476.1,138.86,437.79,211.0
5616.1,142.52,446.24,216.51
5766.1,146.61,453.92,222.28
5906.1,150.47,460.2,227.39
6056.1,154.7,466.08,232.67
6196.1,158.76,470.86,237.47
6336.1,162.9,474.77,242.13
6486.1,167.41,478.45,247.0
6626.1,171.69,481.44,251.43
6776.1,176.34,484.09,256.03
6916.1,180.71,486.15,260.22
7056.1,185.11,487.96,264.3
7206.1,189.58,489.56,268.49
7346.1,193.71,488.18,272.0
7496.1,198.14,486.37,275.5
7636.1,202.26,484.4,278.58
7776.1,206.37,482.04,281.48
7926.1,210.75,478.97,284.4
8066.1,214.8,475.64,286.95
8216.1,219.1,471.53,289.47
8356.1,223.06,466.87,291.6
8496.1,226.95,461.47,293.52
8646.1,231.05,454.91,295.32
8786.1,234.57,447.88,296.72
8936.1,238.27,438.98,297.87
9076.1,241.64,429.69,298.63
9216.1,244.93,419.47,299.05
9366.1,248.33,406.94,299.09
9506.1,251.36,394.03,298.76
9656.1,254.49,379.16,297.99
9796.1,257.28,364.3,296.86
9936.1,259.91,348.27,295.35
10086.0,262.58,330.53,293.32
10226.0,264.9,313.54,291.04
10376.0,267.2,295.02,288.23
10516.0,269.15,277.87,285.34
10656.0,270.9,261.02,282.14
10806.0,272.55,243.46,278.53
10946.0,273.87,228.15,275.01
11096.0,275.02,212.68,271.11
11236.0,275.86,199.17,267.44
11376.0,276.46,186.9,263.79
11526.0,276.83,175.18,259.84
11666.0,276.94,165.26,256.25
11816.0,276.78,155.73,252.52
11956.0,276.41,148.17,249.17
12096.0,275.82,141.54,245.89
12246.0,274.95,135.22,242.44
12386.0,273.95,130.14,239.39
12536.0,272.67,125.62,236.26
12676.0,271.32,121.94,233.47
12816.0,269.82,118.71,230.8
12966.0,268.08,115.89,228.06
13106.0,266.35,113.66,225.61
13256.0,264.39,111.59,223.08
13396.0,262.48,109.94,220.81
13536.0,260.51,108.61,218.63
13686.0,258.35,107.38,216.36
13826.0,256.29,106.39,214.32
13976.0,254.02,105.55,212.16
14116.0,251.85,104.88,210.15
14256.0,249.65,104.29,208.2
14400.0,247.38,103.76,206.25
