Time (s),T_outer (C),T_inner (C),T_ave (C)
161,100.0,106.07,100.67
341,100.0,108.85,101.23
461,100.01,111.62,101.86
581,100.03,113.86,102.53
761,100.08,115.38,103.1
881,100.16,117.01,103.71
1061,100.28,118.5,104.29
1181,100.44,119.67,104.84
1301,100.64,120.92,105.42
1481,100.87,122.09,105.97
1601,101.14,123.22,106.56
1781,101.42,124.2,107.1
1901,101.73,125.19,107.64
2021,102.08,126.21,108.22
2201,102.43,127.04,108.76
2321,102.82,127.93,109.33
2501,103.2,128.76,109.87
2621,103.59,129.58,110.4
2741,104.03,130.47,110.98
2921,104.45,131.3,111.53
3041,104.91,132.15,112.12
3221,105.35,132.85,112.66
3341,105.8,133.55,113.2
3461,106.29,134.3,113.78
3641,106.76,134.99,114.32
3761,107.26,135.74,114.91
3941,107.74,136.44,115.45
4061,108.23,137.11,116.0
4181,108.75,137.77,116.58
4361,109.25,138.39,117.12
4481,109.78,139.05,117.7
4661,110.28,139.66,118.24
4781,110.79,140.28,118.79
4901,111.34,140.94,119.37
5081,111.85,141.54,119.91
5201,112.4,142.13,120.49
5381,112.92,142.69,121.03
5501,113.44,143.24,121.56
5621,114.0,143.84,122.14
5801,114.52,144.4,122.67
5921,115.08,144.99,123.25
6101,115.6,145.54,123.76
6221,116.11,146.05,124.27
6341,116.66,146.6,124.82
6521,117.17,147.11,125.33
6641,117.72,147.66,125.88
6821,118.23,148.17,126.39
6941,118.75,148.68,126.9
7061,119.3,149.22,127.45
7241,119.81,149.66,127.95
7361,120.36,147.69,128.26
7541,120.87,145.92,128.42
7661,121.38,144.19,128.51
7781,121.92,142.34,128.54
7961,122.41,140.61,128.51
8081,122.92,138.75,128.44
8261,123.36,137.02,128.33
8381,123.78,135.28,128.18
8501,124.2,133.61,128.0
8681,124.55,132.14,127.82
8801,124.89,130.57,127.61
8981,125.17,129.1,127.38
9101,125.42,127.63,127.13
9221,125.65,126.05,126.84
9401,125.83,124.58,126.55
9521,125.98,123.22,126.22
9701,126.1,122.01,125.92
9821,126.18,120.81,125.61
9941,126.23,119.52,125.26
10121,126.26,118.31,124.91
10241,126.25,117.02,124.53
10421,126.22,115.82,124.15
10541,126.16,114.82,123.78
10661,126.08,113.82,123.39
10841,125.98,112.88,123.02
10961,125.84,111.87,122.61
11141,125.7,110.93,122.22
11261,125.53,110.0,121.83
11381,125.34,108.99,121.39
11561,125.14,108.28,120.99
11681,124.91,107.56,120.58
11861,124.68,106.89,120.19
11981,124.44,106.22,119.8
12101,124.16,105.5,119.38
12281,123.89,104.82,118.99
12401,123.59,104.1,118.56
12581,123.31,103.62,118.17
12701,123.01,103.15,117.79
12821,122.68,102.64,117.39
13001,122.37,102.22,117.01
13121,122.02,101.86,116.63
13301,121.7,101.53,116.27
13421,121.37,101.19,115.92
13541,121.01,100.96,115.56
13721,120.67,100.75,115.23
13841,120.31,100.53,114.89
14021,119.97,100.39,114.57
14141,119.63,100.31,114.27
14261,119.26,100.23,113.96
14400,118.93,100.18,113.69
