Time (s),T_outer (C),T_inner (C),T_ave (C)
161,300.0,306.08,300.59
341,300.0,308.85,301.09
461,300.0,311.62,301.65
581,300.01,313.87,302.25
761,300.02,315.39,302.75
881,300.05,317.02,303.29
1061,300.11,318.51,303.8
1181,300.18,319.68,304.29
1301,300.28,320.93,304.8
1481,300.41,322.1,305.29
1601,300.57,323.23,305.8
1781,300.73,324.21,306.27
1901,300.93,325.2,306.74
2021,301.15,326.22,307.25
2201,301.38,327.01,307.71
2321,301.64,327.86,308.2
2501,301.9,328.65,308.66
2621,302.18,329.43,309.11
2741,302.49,330.28,309.6
2921,302.79,331.07,310.07
3041,303.12,331.9,310.56
3221,303.45,332.63,311.03
3341,303.78,333.37,311.49
3461,304.14,334.16,311.99
3641,304.49,334.89,312.46
3761,304.87,335.68,312.97
3941,305.24,336.41,313.44
4061,305.61,337.12,313.92
4181,306.01,337.78,314.43
4361,306.39,338.4,314.9
4481,306.81,339.06,315.4
4661,307.2,339.67,315.87
4781,307.6,340.29,316.34
4901,308.04,340.94,316.85
5081,308.44,341.54,317.32
5201,308.89,342.14,317.82
5381,309.3,342.69,318.29
5501,309.72,343.25,318.76
5621,310.18,343.84,319.26
5801,310.61,344.4,319.73
5921,311.07,344.99,320.24
6101,311.49,345.54,320.69
6221,311.92,346.05,321.14
6341,312.38,346.6,321.63
6521,312.82,347.11,322.08
6641,313.28,347.66,322.57
6821,313.71,348.17,323.02
6941,314.15,348.68,323.48
7061,314.61,349.22,323.97
7241,315.05,349.65,324.42
7361,315.52,347.68,324.7
7541,315.96,345.91,324.84
7661,316.4,344.18,324.92
7781,316.87,342.32,324.96
7961,317.31,340.59,324.94
8081,317.77,338.73,324.88
8261,318.18,337.0,324.8
8381,318.59,335.26,324.67
8501,319.0,333.59,324.53
8681,319.37,332.12,324.38
8801,319.74,330.54,324.2
8981,320.06,329.07,324.02
9101,320.36,327.6,323.81
9221,320.65,326.02,323.58
9401,320.89,324.55,323.34
9521,321.13,323.19,323.07
9701,321.33,321.98,322.83
9821,321.5,320.77,322.58
9941,321.66,319.48,322.3
10121,321.79,318.28,322.02
10241,321.9,316.99,321.72
10421,321.98,315.78,321.42
10541,322.04,314.78,321.12
10661,322.08,313.78,320.81
10841,322.1,312.84,320.52
10961,322.1,311.83,320.2
11141,322.08,310.89,319.9
11261,322.05,309.96,319.58
11381,321.99,308.95,319.24
11561,321.92,308.24,318.93
11681,321.83,307.52,318.61
11861,321.74,306.84,318.31
11981,321.63,306.17,318.0
12101,321.5,305.45,317.68
12281,321.36,304.78,317.37
12401,321.2,304.06,317.03
12581,321.05,303.57,316.73
12701,320.88,303.1,316.44
12821,320.69,302.6,316.12
13001,320.51,302.19,315.84
13121,320.3,301.83,315.54
13301,320.1,301.49,315.27
13421,319.89,301.16,314.99
13541,319.67,300.93,314.72
13721,319.45,300.72,314.47
13841,319.21,300.5,314.2
14021,318.98,300.36,313.96
14141,318.76,300.28,313.73
14261,318.51,300.2,313.5
14400,318.28,300.15,313.29
