Time (s),T_outer (C),T_inner (C),T_ave (C)
170,100.0,104.56,100.62
320,100.0,108.66,101.41
470,100.01,112.77,102.33
620,100.04,116.89,103.34
720,100.08,119.63,104.07
870,100.16,123.76,105.22
1020,100.3,127.88,106.44
1170,100.5,132.01,107.73
1320,100.76,136.14,109.08
1470,101.09,140.27,110.49
1620,101.48,144.4,111.95
1770,101.95,148.53,113.47
1920,102.49,149.47,114.63
2020,102.88,149.5,115.24
2170,103.53,149.53,116.06
2320,104.24,149.55,116.81
2470,104.99,149.56,117.51
2620,105.78,149.58,118.18
2770,106.59,149.59,118.82
2920,107.4,149.6,119.44
3070,108.23,149.61,120.04
3170,108.77,149.62,120.43
3320,109.59,149.63,121.0
3470,110.4,149.63,121.55
3620,111.19,149.64,122.1
3770,111.98,149.65,122.63
3920,112.75,149.66,123.15
4070,113.51,149.66,123.66
4220,114.26,149.67,124.15
4320,114.75,149.68,124.48
4470,115.47,149.68,124.96
4620,116.18,149.69,125.44
4770,116.87,149.7,125.9
4920,117.55,149.7,126.35
5070,118.22,149.71,126.8
5220,118.87,149.71,127.24
5370,119.51,149.72,127.66
5520,120.14,149.73,128.09
5620,120.55,149.73,128.36
5770,121.16,149.74,128.77
5920,121.75,149.74,129.17
6070,122.33,149.75,129.56
6220,122.9,149.75,129.95
6370,123.46,149.76,130.32
6520,124.0,149.76,130.7
6670,124.54,149.77,131.06
6770,124.89,149.77,131.3
6920,125.4,149.77,131.65
7070,125.91,149.78,132.0
7220,126.41,149.26,132.28
7370,126.89,145.23,132.03
7520,127.37,141.14,131.58
7670,127.82,137.03,130.98
7820,128.25,132.92,130.28
7920,128.51,130.18,129.77
8070,128.87,126.06,128.92
8220,129.17,121.94,127.99
8370,129.4,117.81,127.0
8520,129.56,113.69,125.94
8670,129.65,109.57,124.81
8820,129.65,105.44,123.62
8970,129.59,101.31,122.38
9120,129.44,100.37,121.49
9220,129.3,100.35,121.05
9370,129.02,100.32,120.49
9520,128.68,100.3,119.99
9670,128.28,100.29,119.53
9820,127.84,100.28,119.11
9970,127.38,100.27,118.71
10120,126.89,100.26,118.33
10270,126.39,100.25,117.96
10370,126.06,100.25,117.72
10520,125.56,100.24,117.37
10670,125.06,100.24,117.04
10820,124.56,100.23,116.71
10970,124.06,100.23,116.39
11120,123.58,100.22,116.08
11270,123.1,100.22,115.77
11420,122.63,100.21,115.47
11520,122.32,100.21,115.28
11670,121.86,100.2,114.99
11820,121.42,100.2,114.7
11970,120.98,100.2,114.43
12120,120.55,100.19,114.15
12270,120.13,100.19,113.89
12420,119.71,100.18,113.62
12570,119.31,100.18,113.37
12720,118.91,100.18,113.12
12820,118.65,100.17,112.95
12970,118.27,100.17,112.71
13120,117.89,100.17,112.47
13270,117.52,100.16,112.23
13420,117.16,100.16,112.0
13570,116.81,100.16,111.78
13720,116.46,100.15,111.55
13870,116.13,100.15,111.34
13970,115.9,100.15,111.19
14120,115.58,100.15,110.98
14270,115.26,100.14,110.78
14400,114.98,100.14,110.6
