Time (s),T_outer (C),T_inner (C),T_ave (C)
161,294.31,295,294.93
317.78,294.98,297.06,295.13
437.78,295,302.47,295.73
617.78,295,302.96,296.22
743.8,295,301.55,296.27
917.57,295.02,306.95,297.01
1037.6,295.04,306.32,297.25
1194.6,295.08,304.9,297.33
1314.4,295.12,308.02,297.73
1494.4,295.21,313.42,298.71
1606.9,295.28,312.95,299.02
1786.9,295.41,311.35,299.33
1899.7,295.5,310.44,299.38
2016.1,295.61,316.7,300.08
2196.1,295.81,317.84,300.78
2316.1,295.95,319.73,301.31
2496.1,296.19,321.4,302.01
2616.1,296.36,323.59,302.61
2736.1,296.55,323.36,303.01
2916.1,296.85,323.29,303.55
3036.1,297.07,322.2,303.76
3216.1,297.42,326.22,304.52
3336.1,297.67,329.8,305.27
3456.1,297.93,329.71,305.77
3636.1,298.34,332.96,306.78
3789.7,298.7,331.2,307.11
3924.1,299.04,336.54,308.07
4044.1,299.35,335.38,308.52
4224.1,299.83,335.02,309.13
4344.1,300.17,335.21,309.52
4464.1,300.52,337.02,310.07
4644.1,301.06,341.62,311.18
4764.1,301.43,341.54,311.72
4944.1,301.99,341.24,312.31
5064.1,302.38,345.79,313.17
5184.1,302.77,348.04,313.96
5364.1,303.38,351.06,315.16
5484.1,303.79,351.63,315.85
5664.1,304.44,352.08,316.7
5784.1,304.88,355.02,317.54
5949.6,305.51,352.88,318.11
6062.9,305.95,356.84,318.94
6242.9,306.67,358.19,319.94
6362.9,307.17,361.64,320.9
6522.2,307.84,358.55,321.44
6631.9,308.31,362.71,322.28
6811.9,309.1,365.7,323.61
6931.9,309.63,364.88,324.2
7111.9,310.45,367.06,325.4
7206.7,310.9,364.04,325.63
7386.7,311.75,368.48,326.84
7506.7,312.33,365.87,327.21
7686.7,313.22,368.88,328.28
7806.7,313.81,368.79,328.84
7926.7,314.41,371.81,329.66
8106.7,315.32,376.95,331.15
8226.7,315.93,378.75,332.08
8406.7,316.85,380.51,333.38
8526.7,317.47,380.43,334.13
8646.7,318.1,377.33,334.52
8826.7,319.05,385.8,336.2
8946.7,319.68,384.67,336.88
9126.7,320.65,387.41,338.24
9241.2,321.27,385.01,338.68
9361.2,321.93,387.54,339.48
9541.2,322.93,391.56,340.91
9661.2,323.61,391.39,341.65
9841.2,324.64,395.79,343.16
9961.2,325.33,395.52,343.93
10081,326.03,397.19,344.8
10261,327.08,395.14,345.69
10381,327.8,398.2,346.59
10561,328.88,399.9,347.91
10681,329.61,397.7,348.42
10801,330.34,399.89,349.21
10981,331.45,406.61,350.99
11101,332.19,403.05,351.52
11281,333.31,410.03,353.25
11401,334.06,408.8,354.03
11521,334.81,406.76,354.6
11701,335.96,413.87,356.32
11821,336.73,412.19,357.05
12001,337.89,412.47,358.16
12121,338.67,413.36,358.97
12241,339.46,413.61,359.72
12421,340.65,419.59,361.42
12541,341.45,417.45,362.11
12721,342.65,419.75,363.38
12841,343.45,422.32,364.41
12961,344.26,420.11,365.07
13141,345.48,425.63,366.66
13261,346.26,427.37,367.67
13441,347.45,425.59,368.7
13561,348.24,428.95,369.7
13681,349.04,434.14,370.99
13861,350.24,434.88,372.47
13981,351.05,437.36,373.57
14161,352.27,436.19,374.81
14281,353.09,436.73,375.65
14400,353.91,438.96,376.62
